;EA;EA2;EA3;EA4;EA5;EA10;EA50;EA100
5177;353;394;464;1582;1295;16183;73001;221363
5178;703;355;433;1425;1725;10733;393461;133906
5179;516;225;315;614;704;64882;288864;198966
5180;588;203;343;1265;4442;25673;fail;605488
5181;644;254;1268;505;1704;33877;101683;65122
5182;435;310;205;940;958;16701;20113;46557
5183;541;714;650;1568;1871;73995;410822;13784
5184;822;178;620;471;2545;8515;37650;273721
5185;417;349;534;1425;3008;13772;51235;83239
5186;99;741;782;678;7117;39553;126764;34062
5187;1092;256;1067;429;821;5743;39146;21997
5188;333;536;578;1159;907;403;168429;82270
5189;592;606;569;210;675;952;147073;90925
5190;250;564;601;499;2346;2067;61264;595081
5191;226;688;1231;1536;2105;15478;89710;64172
5192;121;219;342;437;1270;7171;137608;105384
5193;366;418;709;1376;450;18209;174583;189008
5194;543;928;477;443;2005;6181;161253;145042
5195;306;413;362;1254;1951;6386;41720;4789
5196;357;453;941;1015;1554;8646;16170;332031
5197;378;701;1282;2025;3289;8545;462693;771933
5198;564;303;532;2139;514;6134;20116;129512
5199;541;206;639;3873;1089;49606;260186;709923
5200;556;331;428;1249;1379;8143;14312;26109
5201;736;555;426;1112;299;4794;73821;638607
5202;503;355;599;1250;1361;21881;78924;478543
5203;533;363;241;1206;282;48552;831823;57021
5204;632;1095;516;1070;3096;14429;121876;404202
5205;571;469;554;739;1521;53728;277297;68597
5206;576;899;601;2626;1323;13659;403553;254933
5207;1020;231;436;555;556;815;488835;211044
5208;185;463;457;1337;473;11128;94197;335780
5209;591;327;207;953;3239;10546;109523;217618
5210;658;1065;823;1854;723;56197;346618;193707
5211;357;464;473;412;708;6506;106390;20153
5212;453;531;448;856;1507;1161;439306;15726
5213;220;196;2424;806;905;3061;192962;558882
5214;346;394;1694;2438;1751;11246;119215;188771
5215;460;213;1046;756;1150;40705;194600;183563
5216;364;170;898;363;1092;19276;461671;42403
5217;556;417;951;3386;1251;33127;142998;171724
5218;362;272;169;343;921;6916;147590;231515
5219;645;454;824;1838;1886;76060;65882;33838
5220;547;410;828;611;532;18173;145271;fail
5221;553;397;936;1613;523;18148;225171;623352
5222;283;303;167;546;1667;1958;24224;5804
5223;547;679;819;627;903;21328;39039;168122
5224;397;219;426;915;1277;34962;167049;255700
5225;420;474;274;1436;1505;121;3787;fail
5226;652;317;1696;928;1980;25237;247115;434583
5227;745;125;387;1062;869;25939;7811;30686
5228;253;1023;315;818;347;40338;225406;76623
5229;400;330;1471;373;1803;17622;376706;292741
5230;676;607;606;1432;825;4942;91777;828272
5231;306;310;441;1021;2809;18623;578725;309006
5232;529;340;614;858;387;44158;198539;432479
5233;293;208;313;755;1069;11088;34575;2768
5234;201;535;208;332;624;36824;93461;140078
5235;1094;301;813;1756;234;25349;639105;614436
5236;479;332;454;1450;574;65571;264656;fail
5237;689;272;385;1092;463;5056;13313;444393
5238;374;384;438;566;833;12394;407551;321305
5239;210;232;676;371;6303;50878;16519;126030
5240;294;605;394;879;1480;21028;438742;44619
5241;604;346;231;677;1104;693;366915;62449
5242;1062;384;806;1634;362;41143;247670;fail
5243;487;580;297;440;786;28677;5368;166203
5244;632;370;240;1507;1452;2787;10934;44609
5245;447;208;963;962;2479;50437;134501;72001
5246;509;517;451;361;1750;50084;3930;150587
5247;691;264;371;972;901;133075;58373;189177
5248;1209;1481;687;6109;4805;20125;97875;80527
5249;913;405;675;85;888;6884;21692;38332
5250;461;667;274;1093;286;93648;152440;60915
5251;495;784;332;1096;166;28645;31155;78279
5252;439;1131;353;261;492;86798;538306;176831
5253;630;274;267;1769;775;1552;142503;173121
5254;450;454;288;322;540;4224;179353;300673
5255;366;643;1015;952;1433;3738;19653;342452
5256;666;652;567;993;597;38818;44885;307626
5257;341;313;401;236;1181;16197;67150;128194
5258;349;598;677;948;1105;1459;187704;225639
5259;250;1846;240;686;2046;32695;65189;703066
5260;882;337;1158;1116;1635;46290;458116;272034
5261;276;319;445;297;864;24683;147282;1307
5262;594;718;267;1265;122;15220;458017;487438
5263;432;278;424;1107;1268;41530;180947;25470
5264;429;790;1089;929;480;23808;24756;147495
5265;651;363;549;670;279;7672;12715;173363
5266;434;789;1923;424;1674;7886;276941;441525
5267;329;354;408;123;1626;13726;79361;222850
5268;293;429;541;304;1642;3958;276678;128228
5269;1256;362;844;288;836;17748;86127;fail
5270;919;188;511;589;1909;27074;145418;566886
5271;888;962;366;3577;3180;51400;221076;533203
5272;513;614;269;326;1010;17222;64841;148156
5273;151;563;244;964;732;24388;92950;227701
5274;438;372;312;549;885;16641;120920;1192
5275;380;170;401;251;898;2809;168432;594808
5276;513;216;167;770;1721;6947;193661;20659
5277;492;198;352;401;1019;11303;4434;163248
5278;713;298;519;2040;249;75709;110493;186502
5279;822;900;1316;277;1396;84119;64437;fail
5280;477;350;332;1140;2007;10355;101786;50594
5281;566;308;1488;506;3881;153611;67446;331907
5282;482;355;279;702;1489;35703;fail;fail
5283;657;417;709;2187;872;7970;44894;151939
5284;501;771;640;507;815;54317;8833;69132
5285;634;599;875;242;1171;46444;90100;193478
5286;750;487;354;1354;1732;40612;264229;209834
5287;303;317;608;262;391;7213;72279;45291
5288;422;734;582;690;1356;18271;486859;153062
5289;501;114;240;317;1746;4666;241705;51593
5290;777;571;1059;1715;2687;29889;297162;452040
5291;257;442;365;989;805;1941;273785;62078
5292;989;159;863;2061;1858;41476;439055;159773
5293;305;309;1148;1692;1993;5889;107903;7358
5294;575;262;138;604;1194;40155;354190;88798
5295;514;449;1161;881;417;22705;30652;123661
5296;286;314;929;955;4114;63400;88267;226278
5297;423;222;552;1119;3554;4063;472997;722870
5298;767;787;664;874;851;45471;295571;fail
5299;675;462;700;1820;565;65528;154569;169296
5300;1037;614;686;527;2158;15710;648282;333732
5301;574;892;516;930;1560;5738;222166;71218
5302;438;498;899;487;232;3473;145056;66800
5303;497;420;889;1751;3186;1763;376916;679050
5304;1256;134;127;554;771;31830;142943;329980
5305;537;141;642;329;3382;3380;80529;143984
5306;668;498;599;443;973;13506;28471;176001
5307;468;568;146;1016;253;13599;233322;117249
5308;160;619;512;280;1949;7925;42686;179626
5309;631;545;597;668;2063;27922;80657;193273
5310;154;418;277;510;767;36921;349629;132922
5311;624;174;309;1737;2640;3589;143101;345983
5312;170;229;569;2235;487;654;5789;94083
5313;417;383;282;2076;1570;4907;402339;fail
5314;737;222;419;1076;424;31453;181384;612066
5315;743;177;467;1473;793;7583;152717;15512
5316;126;457;605;945;1978;30855;96881;111943
5317;237;344;399;324;2631;1957;56250;44646
5318;210;213;336;424;1850;10319;145565;551098
5319;658;959;1169;524;4696;33638;424138;908748
5320;822;465;453;391;3752;1435;535025;378172
5321;254;414;269;1249;1220;14430;49502;210545
5322;438;249;312;1574;1023;19477;455012;904336
5323;652;360;451;490;1767;32392;294935;20285
5324;2090;775;300;1700;2454;23924;427454;30668
5325;401;578;703;890;481;4334;195980;105425
5326;530;451;518;719;2096;55495;114333;808559
5327;537;1019;388;2859;10959;8489;416120;87823
5328;538;522;994;1230;5117;75367;444552;10030
5329;498;786;566;2138;144;85415;543375;98303
5330;427;155;295;183;3418;17447;578522;fail
5331;629;518;439;1937;514;992;209173;4977
5332;599;187;356;2274;4046;56896;44496;199145
5333;633;374;351;1163;1871;64197;405230;116335
5334;510;747;609;1597;110;44369;464157;444468
5335;562;352;324;79;1630;26102;282382;202764
5336;340;374;359;833;1466;8971;66580;26321
5337;541;371;710;446;1351;30687;63667;163484
5338;267;549;500;1324;783;9483;55825;52011
5339;492;222;480;320;217;11683;294049;719128
5340;454;255;320;566;1340;50126;46910;232941
5341;727;490;457;1767;1727;6148;252931;449213
5342;483;592;851;1313;2383;17254;18446;57813
5343;354;598;569;667;1022;65021;451684;138544
5344;666;438;840;96;1263;17988;273198;32094
5345;633;769;378;451;820;56008;15700;fail
5346;339;165;831;1042;604;2155;244507;166919
5347;480;777;2029;766;502;5947;27263;236868
5348;631;892;679;690;936;39020;fail;323028
5349;591;617;871;962;2111;967;138413;333973
5350;607;772;513;772;171;51750;435877;368765
5351;677;568;1364;270;1360;21488;68940;fail
5352;218;484;1217;470;583;21451;78703;37110
5353;1390;643;723;710;2561;29878;17395;580748
5354;800;443;392;953;1984;95232;122480;fail
5355;467;428;212;304;1293;15041;10561;109690
5356;842;562;1160;972;1491;1741;24411;354025
5357;1223;1047;87;3607;1601;2833;327662;90555
5358;153;747;845;1346;212;31113;338727;204828
5359;439;419;368;839;2762;32123;114004;165689
5360;998;466;311;418;613;28624;208279;88237
5361;364;519;932;1298;320;14228;146000;789723
5362;680;712;1562;1704;2502;10266;46721;474451
5363;480;747;613;1711;3866;4649;418;155677
5364;676;596;473;913;2032;18394;55244;604827
5365;634;480;269;589;1665;11893;185180;477186
5366;904;1008;983;612;438;20051;569815;352580
5367;589;459;801;934;621;522;46990;50643
5368;431;217;362;252;1183;39527;8105;26802
5369;544;517;215;708;598;2126;66552;161590
5370;822;181;612;1457;3045;39668;104797;166989
5371;431;909;702;590;4781;40276;120955;39056
5372;727;529;280;374;2204;10501;190469;17754
5373;718;462;841;105;1450;36049;538142;365551
5374;717;199;246;1132;703;2437;152615;260513
5375;364;520;503;225;2554;16750;239097;37053
5376;531;630;609;581;1356;7891;330166;30819
5377;653;349;940;306;1049;22653;383806;156837
5378;198;438;397;2074;2711;896;13527;35172
5379;643;870;552;1138;1366;16207;85093;37246
5380;645;309;912;1355;1091;49893;229802;304402
5381;393;586;1622;1582;1399;64943;79631;fail
5382;650;499;984;1142;778;36897;fail;fail
5383;450;489;650;1138;436;19621;148193;151798
5384;603;444;870;406;1347;1055;40462;40241
5385;521;303;303;780;2163;35120;128157;51855
5386;365;424;980;1258;323;11272;60082;49516
5387;353;232;779;2535;2026;12776;72451;356081
5388;177;979;418;1880;793;132582;331436;532878
5389;311;420;260;351;610;27712;8951;93420
5390;311;739;464;1179;1110;948;44315;565620
5391;179;373;798;2247;1763;44095;fail;22906
5392;473;1450;368;1162;701;64570;49555;603607
5393;747;433;731;785;751;38670;98224;362837
5394;577;121;510;787;2877;16407;303733;176442
5395;246;224;475;638;127;21395;270706;461984
5396;619;579;799;232;1814;33345;209436;68768
5397;207;226;445;2745;3104;28663;131513;681150
5398;277;395;375;519;1935;23241;275353;354628
5399;547;343;432;703;1241;2009;232639;181451
5400;599;327;254;818;3632;14279;3595;478624
5401;518;420;353;555;881;29379;55714;55562
5402;814;234;283;859;855;26241;4363;195191
5403;385;462;627;725;231;15343;50337;114920
5404;211;658;848;954;346;7767;296371;18369
5405;434;496;894;1416;1774;30328;64402;344305
5406;529;494;1021;2460;871;2307;37870;42058
5407;687;318;186;1137;4630;2504;63922;487720
5408;445;548;119;707;1745;100704;115928;199039
5409;423;304;160;1230;1499;49232;84266;698420
5410;1177;895;1427;817;1994;35300;139071;30441
5411;620;417;826;861;108;7829;627235;18870
5412;814;181;246;877;815;19288;260209;810899
5413;902;355;928;1321;1219;38834;286514;204386
5414;534;544;964;1732;510;32945;618623;fail
5415;450;174;826;646;1620;8456;38392;311196
5416;428;609;504;697;409;23555;28714;18669
5417;277;1657;299;493;338;19351;213634;410236
5418;412;317;945;609;1674;63786;355887;52647
5419;778;341;459;858;622;7313;246212;238899
5420;220;255;769;1183;5142;86151;129811;681820
5421;261;612;607;1486;1209;6785;187009;263892
5422;297;348;781;3577;689;24151;48786;860898
5423;423;426;1319;1939;1257;6925;89037;199858
5424;491;164;525;1554;777;78679;15056;393063
5425;786;513;643;2810;2162;19148;285291;229480
5426;374;482;310;1224;3366;2141;87318;99974
5427;228;419;741;885;677;73679;99186;801832
5428;400;251;739;184;1351;12575;49352;49944
5429;763;294;204;1368;723;4942;66428;117770
5430;582;442;748;1099;1136;438;457893;389360
5431;263;731;1304;599;7141;4191;fail;628249
5432;850;213;1109;595;1834;10447;12062;763024
5433;155;248;340;1262;1026;6778;126667;69423
5434;228;586;893;657;348;65499;151350;207845
5435;417;948;396;1388;3678;19909;139354;198711
5436;353;860;1343;773;1455;11039;144703;5301
5437;965;519;146;683;882;32291;28891;399301
5438;818;523;835;666;394;739;31149;5748
5439;906;591;750;496;3313;49644;149879;181169
5440;721;442;281;362;1753;1193;27533;152699
5441;332;175;991;254;2640;21107;67220;128220
5442;685;472;50;570;1358;34350;111668;215882
5443;184;512;1839;3720;649;9462;206493;613804
5444;585;611;361;1368;3912;22523;226307;411238
5445;654;495;451;1135;359;55931;210172;13731
5446;548;549;527;1275;4018;88937;113044;46221
5447;650;581;208;1017;1111;54615;528929;501217
5448;589;477;530;819;971;24650;89872;80870
5449;366;1040;668;1613;364;14648;610059;8448
5450;296;329;531;586;905;6881;23749;69588
5451;456;865;388;415;1823;29873;33212;779999
5452;400;352;500;481;834;49009;26096;129596
5453;849;215;502;876;665;2620;709526;103497
5454;504;348;838;774;1900;5399;88821;545653
5455;375;1446;355;694;990;73221;455286;174098
5456;137;449;574;527;996;13507;185807;73637
5457;369;231;349;1019;1931;40801;324975;40593
5458;561;305;1113;2859;1896;5940;33040;289145
5459;705;480;286;398;1351;4377;32883;812366
5460;332;266;248;487;1406;53492;198420;231778
5461;833;608;858;373;1744;28939;109313;437669
5462;1296;311;843;1305;3455;29506;310;285914
5463;481;268;889;929;599;4037;3844;325034
5464;836;613;1138;1076;5835;8234;132937;289082
5465;465;376;190;526;850;124;56698;428333
5466;167;457;724;994;747;30706;233618;193092
5467;605;562;385;1559;691;29892;59189;231054
5468;1358;260;971;1267;638;12131;38441;294880
5469;551;157;151;558;1355;14260;37445;318138
5470;176;572;814;1559;3679;4021;301542;186916
5471;905;901;488;1282;1575;3232;281795;138395
5472;778;279;498;216;1134;16415;31440;585764
5473;206;931;640;1457;1029;89752;903806;130722
5474;519;241;665;1440;1563;2959;203170;456351
5475;623;837;1076;785;1040;53947;195301;244723
5476;571;344;1024;1726;1086;17827;317190;700972
5477;603;253;660;360;1025;47331;120379;67842
5478;596;658;762;1116;819;11728;2294;44257
5479;509;389;635;720;4255;4009;799934;100754
5480;715;238;1499;886;5637;6854;90801;fail
5481;526;543;726;502;1116;58764;32782;673207
5482;201;293;626;891;4175;9563;118425;408271
5483;391;486;770;1093;670;15724;46015;63741
5484;422;253;802;980;587;19321;384605;138012
5485;448;306;922;3017;2061;12560;245437;346742
5486;579;557;284;439;1376;3482;22615;229587
5487;445;299;605;1371;1527;97;222198;134245
5488;594;523;1117;423;2561;22598;16513;268394
5489;853;414;634;1065;568;12839;65206;12689
5490;562;363;1311;2186;6956;16122;fail;317083
5491;724;389;927;870;532;7885;224698;473265
5492;518;205;833;668;1449;28467;13835;17092
5493;498;349;391;1935;3323;51125;464327;177974
5494;745;1873;298;654;1526;96994;102278;133562
5495;80;353;302;352;1113;11833;144186;140483
5496;473;929;1259;844;714;115582;303019;199972
5497;594;564;396;783;2218;723;615668;71077
5498;726;168;492;578;497;7542;28468;112328
5499;238;321;814;683;1037;22401;22486;271713
5500;695;492;702;450;4259;50294;16768;105461
5501;521;211;287;3111;3289;12872;496448;96550
5502;212;296;159;189;758;12488;236716;102881
5503;255;902;1248;2299;2351;46016;157093;277964
5504;466;496;908;876;461;30961;49014;46880
5505;372;314;593;2103;1176;65846;169777;513906
5506;445;560;263;1185;902;47037;76175;382674
5507;887;337;553;792;4076;89131;104094;8077
5508;372;555;616;832;960;6761;5156;34308
5509;745;290;619;293;3845;829;356808;25962
5510;391;157;813;681;1274;1884;42201;326125
5511;696;1135;514;3250;2763;12686;691;782600
5512;443;812;481;779;2297;10057;540361;373658
5513;743;600;512;816;1101;9582;160346;399101
5514;558;607;1265;348;5162;41015;614824;425379
5515;521;275;795;1714;360;9596;47884;473575
5516;580;554;933;1950;3897;596;197865;fail
5517;447;418;618;862;2554;30363;104031;336100
5518;306;628;776;660;1000;9086;122628;87672
5519;541;601;595;723;1506;3682;200461;14107
5520;653;531;1025;270;187;49981;44048;251058
5521;583;217;770;854;1942;15617;278970;510038
5522;482;549;444;935;678;23768;75417;100037
5523;310;985;828;471;3112;5463;104142;509098
5524;438;812;1032;544;713;4778;632504;919384
5525;282;374;154;2038;4231;4592;103866;333301
5526;264;499;1150;1116;2546;9507;272586;56696
5527;371;338;484;783;264;3580;16748;280447
5528;565;604;790;1094;1555;30346;129730;495834
5529;707;351;614;1105;722;16777;55333;239270
5530;532;184;268;672;762;11689;8265;10215
5531;308;427;776;1033;480;28081;95585;143550
5532;481;452;682;4681;1151;43861;144084;169134
5533;288;615;247;1411;430;37213;52687;fail
5534;272;185;493;1117;717;2142;174328;283996
5535;359;287;680;1507;310;13952;144099;272859
5536;190;609;337;553;527;18318;10577;2473
5537;715;745;1012;2853;1572;19097;169171;420902
5538;774;519;462;753;920;10579;21143;257089
5539;406;463;782;2208;554;12073;54624;63406
5540;200;645;420;1781;3570;66439;33624;263672
5541;381;283;235;332;1867;81391;2113;446895
5542;675;144;278;1093;1064;16142;22870;219200
5543;802;136;559;2617;392;926;34247;146365
5544;805;219;238;1869;363;6270;143460;621822
5545;639;392;536;506;681;6375;270654;fail
5546;400;151;533;1208;794;7757;41526;276739
5547;268;501;305;1875;1229;3079;181469;66775
5548;318;183;288;2204;4569;16080;93032;405927
5549;1698;981;354;126;1490;14172;12846;153531
5550;176;480;527;720;717;5303;284645;804004
5551;446;304;227;437;429;41396;79179;fail
5552;546;432;668;741;2544;3295;110500;155460
5553;656;966;1489;635;568;41900;108955;680687
5554;951;350;883;741;1132;13313;575808;459532
5555;278;463;517;1260;1087;645;236544;26915
5556;366;440;1981;943;5464;128101;443342;738045
5557;403;569;227;647;588;22171;144661;310015
5558;466;593;535;1362;120;19395;65916;242286
5559;683;453;613;1509;1086;19090;764459;177137
5560;564;1189;1200;952;2990;60737;213761;298958
5561;320;447;176;257;2089;19422;152210;141664
5562;734;293;592;613;827;27263;403755;484080
5563;525;213;265;522;750;35656;144735;325312
5564;569;548;432;230;2514;1607;123811;160101
5565;496;127;603;4134;711;290;225183;450135
5566;535;368;319;1123;2268;15079;110393;55844
5567;468;759;827;981;906;14849;26352;553845
5568;381;532;813;383;867;9699;319380;179112
5569;364;434;771;549;2683;21842;36646;21797
5570;543;175;434;1857;385;2823;124405;121191
5571;214;723;759;491;1666;5576;46159;319625
5572;252;486;2508;1259;627;3303;64338;249464
5573;1041;307;250;961;1215;21648;490185;203488
5574;410;263;104;702;659;14095;12709;584666
5575;556;545;984;1493;649;110767;37327;239699
5576;742;429;276;791;1399;12989;236143;177569
5577;356;214;180;915;1779;3348;258604;24435
