;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0
3882;fail;fail;3916;33572;38370;23720;fail;fail;fail;fail;8524;180;fail;634;16872;4308;50812;fail;368;531;319;301;504;278;274;560;852;1585;494;244;206;353;604;1450;499;775;178;829;652;1277;291;631;415;550;623;2075;515;792
3883;fail;fail;fail;fail;fail;fail;fail;fail;12978;2892;232;fail;fail;385;315;777;7334;777;652;799;488;825;166;654;565;675;1849;2198;355;704;704;1064;1157;1970;476;603;675;918;724;1334;632;394;360;835;1379;240;715;468
3884;fail;fail;fail;3127;15418;fail;fail;fail;fail;fail;fail;fail;fail;9039;fail;17064;49657;22787;236;841;1242;198;478;662;376;526;441;543;428;1317;360;899;84;1431;742;357;401;1231;822;452;534;847;444;791;689;932;796;1140
3885;fail;fail;fail;8208;83098;18858;fail;457;2393;5626;22700;36550;fail;6374;916;2191;2697;288;fail;401;781;1674;871;816;178;1111;210;1526;1024;479;204;660;750;543;1006;752;216;237;1325;1255;145;337;819;1106;896;875;298;379
3886;fail;fail;fail;fail;fail;fail;fail;fail;720;36544;fail;fail;fail;468;fail;1314;3100;131;247;576;1032;1138;299;583;253;464;1424;1190;367;808;215;756;460;452;719;169;792;403;569;1131;333;567;755;1300;1064;427;554;1057
3887;fail;fail;fail;fail;13177;fail;fail;1623;726;7139;5251;fail;fail;622;fail;14830;144;8014;426;449;942;1500;397;997;317;675;304;1015;454;1026;276;411;639;666;149;98;511;130;883;2043;470;291;674;416;864;609;738;821
3888;fail;fail;fail;fail;fail;fail;fail;fail;61998;6197;fail;4113;fail;fail;712;90209;593;27007;1011;442;8497;1642;3923;715;351;425;762;142;498;273;274;536;446;654;251;378;649;502;905;1369;623;875;1264;77;1624;1630;119;592
3889;fail;fail;fail;76133;fail;fail;fail;3055;13394;531;6948;732;fail;957;fail;8967;13060;2322;682;603;975;465;643;1691;505;414;1270;1629;609;485;181;679;316;952;225;639;233;228;575;541;272;403;847;456;552;862;231;531
3890;fail;fail;fail;8386;664;532;fail;1196;2039;2784;fail;11335;fail;280;22245;357;412;810;825;808;539;2758;938;252;320;229;474;855;357;538;251;624;666;835;383;406;497;1009;746;2146;388;489;570;833;813;257;218;448
3891;fail;fail;fail;fail;fail;fail;fail;4039;28376;fail;72454;fail;fail;743;10570;10261;3533;68221;157;739;394;435;400;412;281;278;672;1418;502;324;404;772;332;569;748;604;199;282;539;1482;817;488;888;702;600;1497;951;730
3892;fail;fail;fail;fail;fail;10462;fail;fail;3349;67512;fail;6779;fail;fail;1157;3775;4228;1673;370;872;713;244;455;812;411;406;665;480;556;725;156;890;1179;1595;692;556;397;714;842;1187;428;504;523;913;976;1264;309;375
3893;fail;fail;fail;85095;fail;fail;298;2689;fail;22248;fail;38841;274;3443;19511;1034;1090;fail;566;452;1065;1146;341;391;252;424;825;1279;164;320;952;1043;987;1684;436;498;271;1212;544;497;630;428;353;703;1212;1356;1597;244
3894;fail;fail;fail;17063;fail;fail;fail;fail;fail;13370;fail;fail;fail;fail;476;25161;fail;513;295;727;1465;1019;507;405;536;277;660;883;137;363;621;341;752;453;945;321;403;228;1048;826;705;280;446;370;1051;1992;420;535
3895;fail;fail;fail;fail;fail;fail;fail;fail;fail;77279;9069;376;175;20039;fail;15928;29131;2373;364;385;386;2756;347;378;384;554;379;1012;234;427;469;739;338;522;728;418;397;570;610;727;383;808;317;433;651;1243;571;1325
3896;fail;fail;fail;fail;fail;fail;fail;242;fail;1089;fail;1440;378;fail;1416;103;fail;332;562;484;6281;1021;567;3057;286;419;1118;603;585;728;260;369;1108;1382;550;208;535;366;849;892;869;2990;1131;1358;923;470;647;438
3897;fail;fail;fail;fail;fail;fail;fail;fail;fail;633;fail;2047;fail;8962;2181;2862;1138;705;310;642;207;955;300;956;1870;2224;674;3463;917;1766;149;592;1052;574;475;608;435;530;467;1115;540;906;395;733;717;363;589;1004
3898;fail;fail;fail;fail;fail;180;fail;fail;12842;fail;fail;13411;fail;fail;422;8593;28939;5925;363;1526;410;1079;289;1074;263;749;782;1163;709;845;536;344;671;434;604;468;472;901;366;481;788;575;830;176;698;976;686;400
3899;fail;fail;fail;fail;fail;fail;fail;fail;fail;987;2720;fail;fail;fail;fail;fail;fail;16922;474;757;696;596;341;549;352;250;274;593;402;213;638;632;728;825;313;350;428;653;691;2072;515;550;1206;556;934;2066;746;1415
3900;fail;fail;fail;fail;fail;fail;fail;fail;fail;38663;2762;fail;fail;18691;fail;31;fail;2032;160;414;524;2833;328;281;138;533;557;649;414;553;273;448;462;829;696;479;314;519;820;462;495;655;791;941;621;956;574;633
3901;fail;fail;5270;fail;fail;fail;fail;2444;6022;8691;8040;213;fail;3243;fail;fail;246;1017;666;324;689;240;763;788;513;242;998;625;732;92;183;860;887;2062;1729;386;761;1720;1903;148;322;1253;788;703;965;889;721;500
3902;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;155;fail;2666;7419;830;294;102;274;637;344;345;358;166;479;686;633;530;264;840;652;758;637;518;180;215;1624;1347;560;665;817;532;1271;1722;635;369
3903;fail;fail;fail;fail;fail;fail;fail;6741;fail;fail;fail;3298;fail;451;4487;22838;fail;11329;112;635;406;199;258;548;287;511;924;450;209;252;150;174;288;471;388;511;210;1083;628;48;582;369;388;755;1192;645;602;837
3904;fail;fail;fail;fail;fail;fail;fail;3802;36391;fail;18422;420;92;15698;fail;14108;fail;fail;552;920;1195;739;361;6628;117;176;533;396;164;257;440;142;749;811;307;461;446;869;1683;582;486;830;355;359;814;1231;490;901
3905;fail;fail;fail;fail;fail;929;fail;fail;54868;fail;fail;fail;fail;155;581;1274;4680;32918;241;306;255;213;747;335;341;813;2027;1181;465;366;87;308;551;428;423;502;393;849;1402;962;295;760;249;861;803;1708;534;618
3906;fail;fail;fail;fail;fail;fail;fail;fail;6748;fail;fail;805;126;298;5820;739;56;767;539;549;957;576;378;460;223;181;710;1135;309;398;182;184;819;287;543;734;377;726;599;565;655;183;635;644;439;335;443;796
3907;fail;fail;fail;60003;84586;fail;fail;fail;fail;fail;fail;71415;219;fail;27180;571;3010;7723;267;730;218;584;302;324;494;185;642;317;616;466;276;1041;3008;703;557;354;422;898;494;895;828;734;330;779;2063;1332;1005;917
3908;fail;fail;fail;fail;fail;fail;fail;fail;48320;262;37687;fail;fail;fail;1903;656;36034;33454;289;472;432;1540;613;233;133;130;1379;275;270;267;525;834;566;1577;450;593;375;612;857;541;439;949;340;940;1745;804;854;450
3909;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;1071;15566;fail;534;3487;279;333;448;1215;866;537;621;667;627;1203;155;240;441;258;1386;548;496;207;437;575;974;531;241;884;906;177;475;1010;1152;542
3910;fail;fail;fail;fail;fail;fail;fail;315;98702;459;668;fail;fail;3511;4071;16582;fail;2201;159;298;411;935;605;633;1452;1699;775;857;1841;399;703;611;1545;585;1151;963;235;495;775;1018;499;628;408;443;754;333;797;192
3911;fail;fail;fail;fail;fail;fail;fail;fail;fail;12855;56079;1735;fail;fail;1546;fail;3679;21176;568;330;869;718;773;1021;191;685;884;1363;947;462;272;360;502;612;389;296;307;960;1722;734;469;233;336;880;880;1916;974;866
3912;fail;fail;fail;fail;fail;fail;fail;2242;1121;fail;fail;3841;fail;409;169;447;119;481;613;760;869;1736;502;550;528;501;573;1342;337;459;846;638;1429;1690;159;501;469;523;1465;1572;359;213;936;988;788;763;892;631
3913;fail;fail;fail;fail;fail;91074;fail;fail;fail;24152;243;679;fail;12088;14013;749;20361;1649;798;1940;163;1915;829;491;462;593;704;1080;702;672;155;1028;600;1166;511;789;203;328;575;1420;408;831;712;690;711;1515;1028;388
3914;fail;fail;fail;821;fail;fail;fail;fail;1773;2940;5747;36623;fail;557;56022;4259;168;2230;223;626;1153;1728;218;550;102;653;251;1326;325;935;622;699;1064;1680;552;2002;240;682;435;622;455;631;927;1010;1066;201;370;1173
3915;fail;fail;fail;fail;fail;fail;fail;fail;2543;21740;4229;28507;fail;754;4367;758;258;fail;487;1123;1110;965;276;392;50;777;249;685;292;436;396;577;592;826;217;111;490;262;616;197;431;741;760;509;999;828;833;710
3916;fail;fail;fail;fail;768;fail;fail;1937;454;46228;251;99;fail;fail;1435;1030;422;50529;510;1822;3836;931;510;351;284;270;455;858;166;240;436;258;1029;965;545;336;622;280;561;1619;905;396;726;406;1851;834;598;449
3917;fail;fail;fail;fail;fail;fail;fail;fail;fail;4987;9842;fail;fail;11836;20887;3193;9544;526;509;439;1179;188;471;916;409;967;245;715;492;416;284;694;1164;748;444;304;484;841;812;1671;347;431;445;82;1535;282;261;615
3918;fail;fail;fail;fail;fail;fail;fail;fail;1004;7288;10115;153;fail;347;2303;498;39740;18328;371;600;693;453;597;596;136;307;1396;414;464;153;333;450;791;2166;377;1110;337;851;1032;2060;275;549;903;2174;785;1295;606;833
3919;fail;fail;fail;fail;1332;17100;fail;1734;10538;3850;424;2649;fail;544;665;fail;988;1521;237;443;610;911;150;153;597;494;1492;435;1213;381;676;540;1054;1308;407;551;585;302;1088;720;443;273;1149;726;999;1491;1308;318
3920;fail;fail;55355;fail;58046;fail;fail;fail;1089;231;226;2837;fail;64;429;1053;2242;7002;247;246;626;789;233;78;395;573;1306;1268;551;395;527;1332;633;650;351;1520;219;751;578;1153;734;520;599;1249;2164;302;886;139
3921;fail;fail;24408;fail;fail;fail;fail;fail;858;fail;fail;171;fail;8482;1933;501;5692;1911;237;265;593;679;392;387;346;295;793;646;513;589;237;868;1013;395;501;481;574;131;1391;871;370;240;606;618;1330;1716;790;1154
3922;fail;fail;80803;fail;fail;fail;fail;fail;fail;fail;2612;fail;fail;422;769;6508;1816;318;240;524;3282;262;879;326;172;400;995;635;503;220;784;212;1253;1188;331;341;198;365;992;858;1049;264;967;391;669;1015;775;653
3923;fail;fail;fail;fail;84179;fail;fail;2703;6776;612;25546;2762;158;403;13582;6549;6035;674;363;986;1213;1187;451;1478;243;181;492;878;324;482;428;375;448;923;375;360;770;881;600;1221;777;1495;739;722;1042;969;400;1205
3924;fail;fail;fail;fail;fail;823;fail;fail;9123;3353;fail;7751;fail;3103;5296;5473;4567;1043;127;184;197;1228;656;389;579;495;2378;10133;318;224;225;919;977;466;623;391;692;1049;649;2102;547;1899;698;689;491;744;970;324
3925;fail;fail;50482;fail;fail;fail;fail;fail;fail;fail;fail;fail;152;1274;2357;3859;5007;576;281;656;1256;1497;1895;469;388;662;613;2054;773;457;157;1190;448;433;213;131;310;1963;617;1545;312;561;344;475;1038;897;796;518
3926;fail;fail;fail;60124;fail;fail;fail;fail;27155;1624;620;516;234;6230;490;1004;334;935;fail;779;807;1278;285;698;232;749;368;343;67;933;412;1072;568;451;756;402;376;445;306;1281;659;751;426;679;1770;791;515;540
3927;fail;fail;fail;356;fail;fail;fail;fail;fail;34942;fail;31848;fail;5410;497;1363;3974;4045;436;844;1147;1270;521;383;95;441;1158;341;653;793;386;405;1475;239;519;385;593;460;763;1225;378;763;305;1094;2166;1031;1178;745
3928;fail;fail;10678;317;2013;1081;fail;fail;fail;fail;fail;fail;473;7618;2258;527;4358;fail;447;482;3366;4821;844;481;417;598;1306;813;431;295;498;838;1252;1823;1584;628;842;927;2119;679;346;454;1210;442;412;693;543;167
3929;fail;fail;fail;9193;38360;10177;fail;fail;fail;42440;fail;fail;169;359;2491;546;3802;115;394;818;256;571;359;721;317;39;489;882;290;323;391;643;784;663;760;166;372;796;394;1477;578;444;255;442;599;822;699;474
3930;fail;fail;fail;fail;fail;fail;fail;475;7355;561;49729;380;fail;8540;456;28591;52857;422;378;568;22537;153;238;949;421;317;185;148;256;134;114;276;215;694;424;526;242;1514;1578;537;189;379;534;940;827;1302;1726;610
3931;fail;fail;fail;fail;fail;fail;fail;993;6341;6287;fail;17590;fail;16766;416;378;9629;539;140;726;388;1281;177;1572;340;366;1056;873;124;532;281;1205;316;643;485;510;472;488;835;778;521;70;756;964;1162;675;790;316
3932;fail;fail;fail;fail;fail;fail;fail;fail;52053;74128;428;3828;fail;14296;25483;1180;4178;263;fail;1931;4769;2800;342;731;742;510;169;1028;313;414;610;751;1691;564;637;1611;173;268;715;1099;762;466;784;756;916;475;334;370
3933;fail;fail;fail;5127;16200;fail;fail;4002;251;fail;77115;3564;fail;490;3016;1427;4765;4808;325;487;353;680;264;990;480;242;1086;965;375;249;288;975;1306;1094;533;254;354;1172;1015;733;770;131;292;638;760;1054;703;1116
3934;fail;fail;fail;fail;424;fail;fail;232;fail;934;24406;1896;fail;232;28036;fail;11473;26286;239;150;942;663;682;251;233;2414;1165;1430;971;589;392;462;691;338;741;282;442;896;2014;1675;1266;508;245;399;1779;985;98;502
3935;fail;fail;fail;fail;fail;fail;fail;224;36537;2285;fail;30282;431;3832;5636;489;2715;959;fail;762;992;2084;660;550;190;68;2437;1248;443;1055;579;583;883;512;613;130;167;552;1636;1275;468;776;429;246;670;520;694;217
3936;fail;fail;fail;465;54;fail;fail;fail;2573;2125;4021;1369;416;12663;543;fail;5773;1421;207;745;663;217;620;1168;181;1559;390;549;268;403;295;781;1128;1090;453;554;367;1834;809;1642;393;472;843;2186;829;1343;806;734
3937;fail;fail;fail;fail;fail;fail;fail;fail;fail;3044;27611;fail;fail;fail;861;271;406;163;515;591;641;1487;1293;304;473;542;1057;1626;1365;374;211;533;1559;832;281;492;712;334;799;414;353;404;677;536;738;501;339;433
3938;fail;fail;fail;92945;fail;fail;fail;605;334;96272;fail;3541;247;5416;3030;11172;861;123;684;511;294;1840;668;220;296;872;849;1774;656;1067;510;288;585;610;748;230;687;311;1574;554;517;493;461;238;1144;1372;408;995
3939;fail;fail;fail;11771;fail;6467;143;828;4107;fail;5216;93191;fail;712;357;2155;312;10535;286;615;1872;119;987;1798;594;59;441;1042;299;258;392;737;858;610;451;555;653;997;954;1292;429;1015;348;363;836;619;319;609
3940;fail;fail;fail;fail;fail;fail;fail;1736;fail;10936;1277;fail;fail;3159;1239;934;6308;817;641;287;1785;1559;1166;360;200;313;454;212;393;750;484;234;776;636;595;416;712;179;487;458;254;715;807;564;1727;1293;630;680
3941;fail;fail;fail;fail;fail;fail;fail;199;5697;3374;465;2506;347;404;334;682;214;321;754;154;2823;657;346;419;256;218;1153;535;997;401;957;463;302;380;230;710;564;597;541;329;933;1217;542;1148;1141;1329;500;823
3942;fail;fail;fail;fail;fail;fail;fail;fail;94100;11324;fail;fail;fail;15134;6844;496;388;222;324;818;550;1038;987;514;464;784;849;485;734;441;805;1258;1627;1557;416;416;426;1001;1374;835;288;420;238;969;1932;803;552;890
3943;fail;fail;fail;fail;fail;fail;fail;2620;47034;fail;10017;fail;311;506;421;616;298;208;311;513;683;729;594;1232;256;971;1247;639;248;674;609;1197;1373;668;613;394;823;1281;395;1143;745;355;401;312;819;1140;775;659
3944;fail;fail;fail;2385;1459;fail;fail;fail;6457;27696;fail;fail;422;3154;468;fail;5028;732;66;175;302;3255;218;326;150;756;456;1694;580;1002;335;967;421;1040;300;385;279;824;638;1126;121;606;862;1072;1587;1074;545;543
3945;fail;fail;fail;fail;fail;fail;fail;fail;fail;6025;fail;11377;fail;5496;202;19617;3726;616;193;131;1616;287;889;2315;3580;587;1670;1101;794;287;432;224;1073;713;549;982;377;180;1417;539;846;342;1214;499;1295;432;584;507
3946;fail;fail;fail;fail;fail;fail;fail;fail;287;fail;fail;1515;fail;267;653;12235;4452;3378;149;247;492;1444;120;564;207;293;898;1556;842;905;623;657;939;1275;1070;303;362;552;566;1159;305;557;133;619;1037;1113;649;689
3947;fail;fail;fail;fail;fail;fail;fail;1175;fail;40267;23024;6656;fail;417;1245;717;505;9724;560;592;311;3833;474;351;218;403;472;472;205;245;420;538;457;510;201;409;475;914;1770;995;258;975;561;890;2513;1329;779;327
3948;fail;fail;5885;fail;fail;69798;fail;4523;fail;542;730;6124;fail;fail;14763;213;10175;11164;881;620;889;752;1089;585;117;297;149;1045;1031;190;299;719;909;900;282;331;164;1519;600;347;422;150;705;316;917;1463;666;524
3949;fail;fail;fail;8441;fail;fail;fail;fail;fail;13060;7990;fail;fail;3580;1851;441;52788;631;850;206;951;2335;3952;958;442;683;287;990;768;345;385;389;586;421;174;633;301;420;1086;981;670;196;1291;639;1025;997;484;1249
3950;fail;fail;fail;28236;fail;16258;fail;fail;5334;1843;43805;5194;64;374;3534;1818;205;116;304;844;1318;162;322;908;534;669;1774;1603;922;364;227;282;978;839;587;203;687;349;396;250;682;598;1226;325;1832;812;607;206
3951;fail;fail;fail;fail;fail;fail;fail;fail;fail;376;fail;18178;284;311;3208;303;15385;1030;571;1331;2088;5584;1112;510;116;600;587;904;611;282;214;947;1028;1744;835;266;472;246;692;935;478;235;584;667;1821;742;357;667
3952;fail;fail;fail;69;fail;fail;fail;fail;80607;45620;9901;1302;fail;18904;17623;1713;16038;18132;501;434;320;382;516;933;554;484;1511;1383;618;468;216;330;1662;681;588;836;195;461;1121;1281;179;152;802;454;1206;309;225;742
3953;fail;fail;fail;fail;fail;fail;fail;5913;24065;3325;3138;fail;fail;fail;50291;3620;4295;6589;386;786;668;1383;343;816;516;718;1495;508;936;1048;647;655;784;1571;918;502;230;285;900;439;284;650;545;579;1231;589;262;761
3954;fail;fail;fail;fail;111;7108;fail;199;fail;66950;246;fail;fail;758;44651;7071;7630;19352;347;448;769;2385;534;736;750;468;1128;520;652;402;365;802;106;847;539;440;910;509;1599;1321;727;525;253;510;1112;521;1201;477
3955;fail;fail;fail;273;fail;fail;fail;2209;7794;2743;fail;52859;fail;fail;399;2820;166;fail;478;323;472;492;1284;618;363;256;710;927;409;142;363;274;1167;758;247;976;337;415;558;869;958;679;689;594;536;1094;590;429
3956;fail;fail;fail;fail;fail;fail;fail;282;3772;2371;2741;577;fail;8512;3301;370;700;6402;1236;583;407;1195;770;503;166;878;592;820;1165;407;296;149;543;752;461;159;422;732;867;1461;248;558;517;1081;882;1768;475;461
3957;fail;fail;fail;fail;fail;fail;fail;fail;fail;32457;fail;63031;fail;29207;34499;23733;264;54184;300;352;867;331;532;655;169;407;974;703;665;331;330;162;1138;911;391;651;465;279;395;1614;1443;731;510;430;1239;984;288;597
3958;fail;fail;fail;fail;fail;412;fail;2364;fail;1515;65548;fail;247;464;841;1426;2428;2285;345;709;554;788;192;290;495;310;819;249;463;722;373;494;1186;1062;432;285;419;693;713;538;1099;847;554;727;1316;1638;968;903
3959;fail;fail;fail;13456;fail;8248;fail;fail;fail;1499;fail;fail;109;1258;786;8861;74392;1222;387;583;540;314;385;416;657;517;1183;1876;1013;615;368;682;717;764;667;233;488;429;1491;1147;461;589;408;261;1063;522;484;460
3960;fail;fail;fail;707;fail;7576;fail;fail;fail;fail;455;49119;340;136;343;420;47;16698;191;311;2201;1184;434;441;505;1085;205;488;55;561;594;883;960;602;854;902;397;222;176;1142;759;453;611;317;869;500;554;554
3961;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;43198;722;134;4579;2733;102;235;5090;246;906;536;1031;240;515;267;402;794;624;165;250;674;359;865;1191;457;596;162;838;299;506;173;514;431;416;1177;280;514;1521
3962;fail;fail;fail;27961;fail;fail;fail;fail;8195;fail;7010;fail;fail;209;647;418;8727;373;1111;3580;2318;521;1187;502;160;876;902;1143;740;319;232;870;1073;1054;156;242;586;103;1228;1793;541;394;648;342;1122;925;682;286
3963;fail;fail;fail;fail;fail;fail;231;fail;3753;fail;fail;35211;fail;14996;fail;13606;5916;8741;fail;386;893;949;114;321;328;855;708;501;807;303;456;816;940;635;306;941;590;433;536;902;603;531;274;1675;680;934;710;605
3964;fail;fail;fail;fail;fail;fail;fail;fail;fail;186;fail;5955;fail;286;390;6704;9078;2913;202;651;199;615;328;613;383;548;515;266;1000;210;152;962;1315;847;464;1459;731;404;462;740;269;447;302;399;897;398;625;471
3965;fail;fail;7296;fail;72431;3012;fail;1526;170;6476;fail;1983;fail;fail;740;828;253;11912;311;367;846;505;261;235;243;671;1207;852;745;1169;483;218;379;734;500;681;218;627;928;2095;745;1124;189;522;1237;618;653;669
3966;fail;fail;fail;fail;10531;fail;312;fail;47203;fail;fail;fail;fail;10559;1750;179;38421;2615;78;352;350;909;1279;904;245;213;417;900;386;335;403;977;473;672;571;499;465;714;661;988;1089;346;923;1537;2019;986;549;870
3967;fail;fail;fail;fail;fail;16570;fail;fail;fail;83243;fail;fail;194;fail;24856;342;655;1841;820;168;546;562;640;144;287;1008;1274;5008;464;908;368;319;654;765;424;412;560;386;1009;832;359;986;860;400;1520;606;280;746
3968;fail;fail;fail;fail;8253;fail;fail;fail;76005;1160;3113;29336;fail;424;550;2215;2097;766;917;516;448;645;304;580;215;1040;318;252;359;539;359;830;531;1135;930;862;205;708;889;130;329;661;238;415;793;1552;702;500
3969;fail;fail;fail;fail;fail;fail;fail;fail;56782;fail;fail;fail;fail;fail;1248;20539;7079;653;280;347;227;1552;705;582;225;62;74;1064;673;746;437;895;424;747;464;518;334;370;946;786;718;249;1269;284;1225;1676;731;545
3970;fail;fail;fail;fail;fail;fail;fail;122;fail;3231;30490;fail;54;589;37544;1789;fail;2218;349;1000;347;1343;171;191;190;235;803;3664;217;408;352;434;565;595;456;271;284;403;765;372;307;125;683;207;597;418;477;316
3971;fail;fail;fail;fail;38;fail;fail;320;fail;2184;fail;fail;fail;5465;40963;424;524;22472;117;296;411;565;210;332;463;407;917;1282;565;249;124;781;402;1272;152;518;535;429;1256;869;1097;657;579;1013;593;708;243;159
3972;fail;fail;16755;fail;fail;fail;fail;fail;fail;8669;6947;fail;fail;1562;19810;793;871;6447;461;229;964;1158;822;808;223;340;315;1931;227;640;516;219;787;555;384;618;614;935;1704;703;186;721;473;1437;1645;779;310;512
3973;fail;419;fail;fail;fail;fail;fail;fail;fail;5994;fail;fail;fail;fail;380;fail;3433;fail;54;168;892;1003;2092;776;383;975;1030;891;270;475;379;403;1018;896;317;493;585;521;1361;626;381;332;437;326;1114;933;843;576
