;EA;EA2;EA3;EA4;EA5;EA10
2912;678;556;1557;1572;5458;113904
2913;1116;486;1668;3599;2257;97793
2914;860;1098;558;3782;6321;15471
2915;983;1018;939;463;1626;43915
2916;394;1195;1324;3417;2054;8712
2917;462;1056;1905;3643;7081;14465
2918;701;391;1555;1525;2734;26003
2919;625;1169;1156;2544;4127;36827
2920;922;377;2519;1313;3314;29810
2921;559;540;1312;1182;10164;109202
2922;1615;1576;1377;448;3490;37877
2923;1600;364;875;1077;4602;46362
2924;593;845;835;2429;7061;12503
2925;376;555;1361;1770;9807;66903
2926;933;799;1216;1515;17232;83549
2927;759;967;286;5967;2625;19459
2928;556;1474;374;484;2804;23600
2929;1231;751;831;4297;3922;10183
2930;876;1305;1915;7385;9935;61265
2931;381;894;2213;619;2711;96834
2932;219;993;4089;3319;4178;137543
2933;785;885;2562;2459;2117;60115
2934;513;867;365;2532;3036;99835
2935;345;813;2639;362;3922;41445
2936;704;921;661;1019;5001;49374
2937;661;947;1574;4462;3604;48297
2938;1495;936;232;1220;5152;78906
2939;778;734;2097;846;5024;1711
2940;1409;1076;2353;1568;3081;111030
2941;1916;653;1594;6121;6089;71445
2942;416;636;1037;2182;2120;229326
2943;1120;2611;1790;1179;2773;28335
2944;375;1075;695;186;280;100940
2945;690;1202;691;4908;2627;125592
2946;734;877;760;1707;6557;34144
2947;1143;489;459;1932;7722;115056
2948;1196;1860;2742;726;9950;148570
2949;1081;212;2043;984;6838;116882
2950;964;1757;5754;6200;5057;203878
2951;528;344;366;1666;2050;34669
2952;529;406;1614;3949;18207;34729
2953;1129;352;1243;1227;2776;108348
2954;287;878;2732;3851;6952;79027
2955;795;1781;1568;3442;12497;29667
2956;666;664;1778;6077;2642;164554
2957;1015;699;1134;2333;2902;5017
2958;714;1750;4591;1960;4617;168568
2959;523;930;217;1503;3048;15712
2960;849;877;1135;2545;10028;6417
2961;452;829;388;6547;1347;13885
2962;667;631;495;5037;6403;19208
2963;1436;440;546;1762;2830;9888
2964;462;642;726;2069;3787;12786
2965;825;870;668;725;8986;37814
2966;542;1329;1955;7;2196;30261
2967;711;875;728;4880;6087;85012
2968;359;617;717;990;4581;114605
2969;1255;2627;2122;6383;5336;75548
2970;386;2257;228;2472;5900;199045
2971;1003;979;1816;1496;2052;84433
2972;732;227;930;5344;3595;32072
2973;467;865;1876;3319;6426;23741
2974;640;394;870;1750;1153;8904
2975;911;723;1488;683;10329;26354
2976;1358;1108;566;2682;2313;3560
2977;765;957;1156;6380;1492;32947
2978;619;1911;2563;1873;7366;22877
2979;437;635;1550;3646;1816;146098
2980;1060;601;953;597;4344;24885
2981;707;663;1508;3281;2377;50271
2982;489;844;1464;978;4494;30664
2983;744;1539;3926;1886;5508;244014
2984;777;890;1008;1101;1015;31749
2985;1258;626;3522;2416;5296;152063
2986;868;202;292;2713;1571;7827
2987;1474;558;1757;2877;7112;206933
2988;1307;719;1761;3866;3864;3638
2989;621;1682;1899;9064;3377;46882
2990;971;429;642;2139;3646;56611
2991;846;632;2579;2670;520;121500
2992;872;2529;1984;4234;10075;36315
2993;1017;902;1437;2503;152;11292
2994;596;893;1531;2088;6560;20839
2995;767;1862;5046;2051;4437;247796
2996;736;950;2804;3841;4955;325861
2997;327;467;1231;979;720;31300
2998;1041;341;1550;3423;10981;51191
2999;963;264;1245;3180;2471;61033
3000;639;385;564;2157;1974;35903
3001;787;445;798;884;4852;26796
3002;1552;973;951;3413;3795;47168
3003;832;1510;229;2356;4677;41316
3004;1219;678;1286;18253;4773;38645
3005;1386;1633;1195;1837;4324;97354
3006;664;201;873;1427;7884;18672
3007;273;207;405;3041;2773;40573
3008;1348;362;2238;3967;14777;290250
3009;943;1387;1512;2298;13503;1279
3010;512;672;1444;1332;4476;3155
3011;955;1138;449;1558;6319;82983
3012;1478;2129;985;2660;5092;30335
3013;630;694;905;3279;470;11245
3014;793;1422;2481;3877;3741;76942
3015;1121;665;1262;3440;3644;5492
3016;1342;1468;750;7831;2238;173966
3017;314;905;955;2392;8447;326514
3018;488;968;923;3534;4037;5795
3019;1033;796;2096;1836;6988;339326
3020;1236;622;1908;1827;2780;47402
3021;1071;810;682;680;4117;22552
3022;459;1452;1098;3359;9502;67070
3023;1028;668;1704;1386;9869;4757
3024;1448;1879;4770;1627;2215;95203
3025;908;840;3738;3258;2454;407732
3026;466;766;1059;2506;1034;32711
3027;345;1172;1361;2007;2775;48006
3028;472;1541;1493;4370;11704;248308
3029;731;319;1243;4571;7780;38575
3030;1077;2132;855;785;5356;5003
3031;546;1556;1221;2188;3243;5163
3032;693;1190;4165;1678;5022;297715
3033;1076;1082;1720;4994;221;67915
3034;1300;1902;3202;2350;4030;138931
3035;1616;319;842;3342;1818;9987
3036;2448;553;1266;1525;2882;157318
3037;537;559;877;4413;1632;83919
3038;658;738;1495;1161;2091;54620
3039;345;276;594;3066;3780;70883
3040;1156;1279;1652;2899;3585;137566
3041;1012;1148;689;8853;6153;157000
3042;772;2090;1772;1984;4191;123424
3043;621;1288;1015;1350;8375;393927
3044;587;403;1867;712;4382;60236
3045;790;638;1804;432;6744;150472
3046;2107;580;1484;2205;5316;27516
3047;889;717;691;6110;7390;82126
3048;1262;720;1290;2623;8778;80381
3049;737;1761;1614;2828;9343;113170
3050;695;500;748;774;7681;40348
3051;2599;1025;3597;5160;6405;93247
3052;697;679;1645;3644;5449;23555
3053;1170;1034;1013;2309;3418;47029
3054;751;712;1386;1037;3362;22452
3055;1190;1205;646;2714;5201;40494
3056;781;534;2061;3020;1029;81204
3057;597;810;1737;494;2279;73611
3058;1185;1589;2317;6381;6129;71075
3059;482;560;1746;1789;935;31951
3060;1280;1196;1336;253;2014;73855
3061;1168;476;1633;764;6302;46611
3062;110;818;869;4794;1367;21537
3063;928;408;1532;2500;3151;250872
3064;2513;772;809;1727;5535;42414
3065;615;383;1447;1764;1582;156703
3066;1006;1067;1178;2106;4148;45451
3067;492;644;620;1141;1998;89209
3068;417;622;1454;167;5235;44315
3069;459;1550;673;3032;4046;111786
3070;582;457;473;527;3958;38723
3071;831;718;3506;3118;8615;7425
3072;406;1588;858;1283;1380;41994
3073;838;1351;669;6925;1763;21932
3074;764;1378;786;1950;2475;80335
3075;734;599;787;809;4224;28990
3076;823;175;1074;1493;5389;1365
3077;722;210;628;1040;4851;49864
3078;521;1077;915;1547;6339;46976
3079;389;706;871;357;2230;53605
3080;683;684;3110;928;6062;5483
3081;781;780;3372;1295;2380;144867
3082;1470;1116;389;2157;9024;58581
3083;736;821;783;2341;3948;27428
3084;500;728;666;2428;7597;77051
3085;1185;343;379;8275;3262;69458
3086;677;904;1408;2252;3060;429349
3087;728;420;1887;5292;8974;54886
3088;704;784;2666;1261;8190;70677
3089;494;637;1885;2872;6680;60499
3090;1505;1468;2284;3653;2068;125818
3091;1063;537;2140;3377;12225;49668
3092;958;162;2297;2324;6434;48600
3093;647;1416;2731;6133;14327;67944
3094;739;1254;594;3165;1536;83279
3095;407;757;909;2705;4819;24566
3096;1269;1055;595;1003;8407;175129
3097;1194;219;320;1889;6345;101420
3098;768;648;575;1893;2227;55734
3099;196;851;1067;2700;389;34092
3100;631;713;1601;1935;3832;93876
3101;802;1124;1916;283;4572;27497
3102;1573;833;982;604;3476;64578
3103;1459;749;2602;3808;9432;185437
3104;903;952;1462;1674;9120;36660
3105;795;1933;2832;1235;17744;291088
3106;1023;1046;806;2457;5554;21431
3107;1410;1573;872;1155;3302;20616
3108;481;856;814;1710;2809;75494
3109;897;513;596;2550;3571;131498
3110;542;1428;369;2941;5082;20350
3111;562;395;1692;1151;4122;209902
3112;1791;1621;1961;2000;10635;203484
3113;474;807;608;6462;994;52535
3114;495;1047;1356;2391;1763;27845
3115;957;623;1458;3401;1223;88339
3116;439;719;728;804;8976;14515
3117;340;562;2401;4919;3987;53013
3118;758;3763;1484;3126;764;51993
3119;463;524;663;2690;6119;759
3120;990;926;2294;7356;10843;65576
3121;502;890;2294;2313;3607;39901
3122;418;1057;1880;1838;6619;80326
3123;1080;820;2985;2952;12179;41808
3124;1177;576;2104;5278;586;240554
3125;871;1912;572;4726;5734;209683
3126;548;559;731;8200;8332;12170
3127;612;832;998;1361;838;10247
3128;657;816;2293;1376;994;60354
3129;484;623;981;2077;2480;19694
3130;732;1067;1368;228;13591;82864
3131;1400;514;5252;302;3262;16130
3132;1168;1015;1601;4813;3702;172897
3133;1393;834;870;1929;9123;1184
3134;857;1603;1757;909;1907;75137
3135;1113;217;1020;892;2556;86889
3136;1132;1859;933;608;3129;48780
3137;706;1270;3693;1097;9244;20037
3138;292;609;1698;661;7606;9946
3139;710;1037;2122;4401;1265;64321
3140;502;410;828;1895;1367;20897
3141;1315;966;1023;1935;3808;82310
3142;947;560;1033;2991;4973;15115
3143;1201;822;566;1187;3032;55519
3144;588;1898;1422;1514;5401;129924
3145;517;1353;4484;7070;4723;63220
3146;464;1692;594;2375;7308;56898
3147;546;1279;1172;1526;747;16962
3148;944;723;1877;2045;5527;280490
3149;1295;2005;3123;3999;6298;67437
3150;525;988;408;4660;3074;348225
3151;99;787;2408;1590;8703;150669
3152;358;1541;376;452;715;108488
3153;1007;1789;1731;1243;2418;2809
3154;915;847;2287;2418;10976;230959
3155;586;226;1957;1823;3803;94307
3156;942;424;1257;980;8198;682
3157;432;1320;2668;2686;5115;26939
3158;486;1433;1930;767;2804;37627
3159;1039;1171;1839;1851;2878;115590
3160;2366;744;2747;2419;6416;217329
3161;427;612;459;1508;9746;6443
3162;533;421;303;1525;997;107031
3163;552;1372;1265;3978;984;123379
3164;539;497;1712;1569;22891;1832
3165;1125;731;702;2056;4776;81421
3166;306;1185;1858;694;2592;51397
3167;753;798;1050;6754;2561;101656
3168;1235;2115;1211;2351;6713;58099
3169;472;667;4406;1429;3939;80021
3170;3296;971;942;1823;3278;196043
3171;764;553;603;1346;6164;51120
3172;613;1012;2856;1533;10110;213
3173;664;802;1324;2180;1345;53017
3174;388;1639;1612;2248;4427;20933
3175;453;241;1445;1129;4255;134634
3176;1363;2002;2700;4019;9298;932
3177;1000;1430;3325;1611;9486;179624
3178;676;466;1996;5235;8048;228574
3179;721;1376;1124;5004;3745;27568
3180;522;392;1772;2021;2935;29819
3181;377;2315;617;4944;2327;81677
3182;860;267;1251;4676;6607;150469
3183;907;1067;864;2257;742;182133
3184;593;333;1420;1156;2159;40669
3185;1628;1092;1103;2373;14907;21259
3186;682;846;824;318;6302;37991
3187;1534;2104;3899;3789;7837;131764
3188;1651;975;1454;1883;3578;16726
3189;1068;246;2152;1733;11795;22106
3190;450;314;1520;3835;3017;77484
3191;600;1016;965;2355;8876;46155
3192;779;1177;753;1951;5590;32029
3193;606;1358;795;3363;2303;22886
3194;518;453;673;2649;1428;94527
3195;873;598;1189;1908;3363;92178
3196;378;549;607;1558;2494;16197
3197;657;682;1211;2036;8283;125419
3198;897;1447;1969;5401;3685;35569
3199;2287;817;499;8908;7157;38746
3200;1202;379;1107;2817;3911;52322
3201;833;663;931;3518;1859;63945
3202;323;786;891;1060;3604;154699
3203;918;1387;983;634;9279;22059
3204;758;1046;983;4118;2588;150968
3205;1700;2161;1155;5985;7032;88038
3206;519;787;1626;2493;2620;50566
3207;630;385;757;5099;13321;46321
3208;457;1199;3648;1395;2652;105156
3209;1205;1131;1871;1637;3863;15240
3210;954;686;890;1507;5409;104694
3211;552;928;454;3453;5623;41805
3212;438;845;1922;2466;1429;359858
3213;490;1157;1233;2899;2796;13167
3214;524;316;1307;1889;10998;114660
3215;1087;280;1495;1501;842;104119
3216;770;740;881;2841;3015;61460
3217;331;1023;869;1432;3036;46366
3218;1230;593;672;3296;6413;80220
3219;561;657;575;1443;1069;86692
3220;144;1962;683;2430;7857;111208
3221;2111;1746;812;3180;13277;47704
3222;340;2144;1744;2678;9419;36949
3223;1337;719;1031;1502;1876;33800
3224;1087;950;1852;805;9673;53690
3225;1078;1041;1386;2947;5228;2711
3226;606;780;2422;859;3271;22820
3227;585;911;1790;700;3225;7333
3228;893;1166;1374;1883;868;85388
3229;792;1040;952;2125;8655;68915
3230;536;1438;3572;6427;3089;71704
3231;862;197;372;3319;4263;36206
3232;1119;828;646;3027;2726;89624
3233;344;780;1186;2095;3591;45046
3234;420;369;337;714;7992;21987
3235;608;777;1372;1895;836;62814
3236;866;2429;573;3175;1958;64889
3237;2150;1064;1682;3979;4290;272017
3238;838;2812;1058;1754;3069;248629
3239;818;845;1549;465;3799;47565
3240;633;1104;4184;2601;3190;62845
3241;1220;702;164;1788;2282;132048
3242;903;1368;706;1228;9405;15552
3243;865;693;132;1589;1359;97974
3244;538;199;1475;1861;3589;70270
3245;1112;1311;1263;1075;1584;102186
3246;350;636;945;1711;1583;27546
3247;571;546;2766;2212;9290;28402
3248;822;647;803;300;3625;82013
3249;486;972;655;1868;2823;54870
3250;895;1269;1942;4285;11939;125843
3251;1077;954;598;595;12091;2730
3252;1964;1585;1096;6405;2925;48664
3253;272;750;2597;1846;32221;13959
3254;791;777;331;1374;1895;20638
3255;539;719;331;2867;5481;12630
3256;1170;1712;1401;753;1079;7904
3257;1013;1423;3286;4601;548;21985
3258;856;1207;843;3750;8127;242452
3259;354;424;1207;1634;10918;154080
3260;945;1902;2461;2124;1275;368704
3261;623;717;1104;1731;3049;55075
3262;839;939;1435;463;2980;91814
3263;234;847;630;4052;4109;47773
3264;411;601;1933;1406;3822;94327
3265;458;625;874;1913;6435;34488
3266;466;1785;856;484;7382;46361
3267;804;1439;1569;2172;1279;122699
3268;1303;1580;3357;2355;9162;63987
3269;488;531;652;4549;4054;122786
3270;1159;714;377;1716;6371;25555
3271;699;222;815;1143;418;32322
3272;646;1186;1476;563;4706;19255
3273;1651;1074;1327;5385;8363;55367
3274;767;536;555;3014;3945;53072
3275;395;593;1273;2197;3131;30175
3276;958;2461;1629;7510;5168;129902
3277;1751;1153;666;2362;4258;14417
3278;1152;664;1223;1932;2537;4362
3279;660;1945;942;1269;5713;16101
3280;538;395;1354;1615;4234;5194
3281;1084;570;1326;1120;4084;79248
3282;953;840;607;729;1513;28405
3283;1488;1942;2090;670;1737;60445
3284;547;1307;3293;2086;12102;15476
3285;484;1270;1591;1653;1726;24678
3286;760;2456;2148;3654;3604;408994
3287;110;801;969;4660;913;25162
3288;1222;1061;1372;2173;2688;75429
3289;853;556;1183;3335;1691;96409
3290;1585;2176;1488;6070;3952;56940
3291;826;978;351;872;1484;77553
3292;1126;950;2552;1507;2261;181978
3293;1308;1202;556;3020;6132;103667
3294;756;1088;914;1738;2546;49650
3295;765;891;1775;1664;6982;4790
3296;971;1332;1549;1774;11146;86413
3297;2450;2520;2025;9021;15347;16893
3298;948;1200;1197;1260;5903;34426
3299;1671;738;359;4316;1738;131522
3300;726;1120;1025;790;5543;24538
3301;639;980;646;1690;4171;62938
3302;1408;1679;749;3018;3860;73503
3303;1145;254;592;3158;1236;134713
3304;1012;1062;2571;3418;10353;57000
3305;562;652;851;888;4228;16943
3306;776;837;529;1430;1544;103616
3307;772;694;3391;312;4458;48386
3308;699;808;1037;1659;174;38347
3309;737;727;1155;354;3695;55334
3310;2159;1180;2780;902;11570;103405
3311;943;328;342;2407;6284;30916
3312;1002;799;2468;1707;5218;66485
3313;816;1031;1243;803;3413;22941
3314;1448;1389;1641;6070;4579;13606
3315;549;796;1384;1259;2245;138722
3316;194;961;1836;2696;3461;53605
3317;616;530;1328;2416;3102;5675
3318;1309;1106;218;1074;1898;147736
3319;461;764;1010;2305;1996;67781
3320;1474;2021;2652;970;3940;112277
3321;2174;293;3041;2182;6320;48283
3322;573;689;640;2242;3442;36119
3323;1408;175;2133;2507;2412;29850
3324;606;857;1349;1486;3388;78156
3325;850;468;3567;1689;8080;121211
3326;618;602;266;2320;3135;25306
3327;674;567;63;1152;2881;72696
3328;868;836;1996;2295;1647;71488
3329;2063;613;484;2934;1736;12363
3330;1517;1561;2274;4825;1595;14074
3331;622;451;312;1317;1336;89876
3332;508;930;1406;324;1593;144765
3333;354;450;2121;2481;3251;33351
3334;566;2017;782;1534;12099;62809
3335;826;2300;190;1551;1327;82508
3336;503;957;3256;2843;3005;43447
3337;1032;403;672;1531;5328;49306
3338;933;1498;545;2589;2992;234085
3339;308;460;1518;615;1606;119720
3340;450;1134;2196;2274;5058;28609
3341;282;1016;1123;1270;2656;571875
3342;1237;2284;851;2416;2231;76149
3343;605;1459;1280;2324;4376;96206
3344;587;477;539;2377;3243;45507
3345;1897;1740;2126;2085;2542;78502
3346;1340;793;1459;1827;1703;6851
3347;950;2352;1172;2737;6980;13559
3348;480;1648;822;1573;2807;55097
3349;419;1718;2283;2507;773;71745
3350;772;1365;3071;6027;2262;171446
3351;867;814;2363;2667;16558;213057
3352;1360;446;1585;3484;4352;232056
3353;823;2343;2133;1723;9219;21239
3354;580;1103;2287;1292;482;13273
3355;472;1768;1138;5237;2881;16957
3356;443;759;538;3151;4936;121562
3357;1200;1366;2743;1436;4430;41123
3358;1575;591;517;1174;1663;1193
3359;547;1230;1038;5020;9546;153242
3360;591;353;853;1338;1923;30508
3361;272;1224;2098;1457;2098;64644
3362;839;1299;825;1308;5376;85066
3363;574;449;566;2492;4395;31356
3364;486;563;3026;2552;7817;125519
3365;1230;391;4440;4248;1946;144042
3366;745;464;464;1733;6879;14290
3367;1483;728;2828;2014;17542;354198
3368;950;750;794;1608;1673;62435
3369;961;594;351;1675;5537;41377
3370;573;2687;1316;2599;12232;126457
3371;891;853;1746;1825;8617;6805
3372;950;318;1305;1152;7762;19300
3373;607;668;3042;1948;2451;89658
3374;1296;1639;1034;726;9915;114459
3375;647;1088;724;1055;7017;189875
3376;1267;242;2140;623;4784;14015
3377;881;624;601;609;8571;174198
3378;312;549;1442;1249;2956;29333
3379;454;521;572;2566;2468;42694
3380;1729;1750;676;1213;5188;130393
3381;1045;464;204;3383;8764;6079
3382;602;975;684;2760;4474;49118
3383;1155;2510;665;1714;3245;65190
3384;545;764;705;1208;2275;81475
3385;766;845;2266;1869;4458;19408
3386;1576;1466;1697;1286;1769;37900
3387;770;641;519;1399;4247;60841
3388;490;633;775;3318;4165;4927
3389;1049;1437;451;1289;1948;123074
3390;749;1053;716;1118;2643;119461
3391;806;1228;851;930;3860;86639
3392;1000;1416;666;894;902;83363
3393;863;406;424;2801;10595;164432
3394;305;2182;2336;2693;7376;447042
3395;916;1194;892;951;8469;258603
3396;944;401;1277;4864;4078;319659
3397;197;716;849;3502;2049;214703
3398;478;1464;1049;655;4930;93853
3399;745;1925;904;1380;3783;78838
3400;527;362;708;1323;7979;65621
3401;1088;861;1181;2769;2145;34820
3402;551;562;2247;5151;4332;18173
3403;850;155;1091;2729;4952;25270
3404;913;838;260;3559;2921;73908
3405;850;1297;463;3257;4678;205128
3406;771;556;1773;1330;2613;149205
3407;956;2062;649;3624;10882;20965
3408;846;491;568;1978;4617;27524
3409;1162;1227;809;3237;7070;58521
3410;464;1153;256;1542;1187;44888
3411;575;1354;1952;7379;8628;371952
3412;499;854;1320;3643;9908;39563
3413;342;1354;652;6205;2951;115159
3414;522;1020;942;3079;2003;77354
3415;604;718;377;2184;5945;96451
3416;396;1224;1941;505;2763;19191
3417;969;456;704;1167;2229;133889
3418;535;3277;1173;1428;3764;115086
3419;585;391;463;1758;1623;12891
3420;482;517;298;2855;8728;52485
3421;414;544;710;657;1792;51431
3422;888;334;685;2466;4267;16127
3423;917;965;1768;1688;401;62409
3424;1777;667;2091;2424;2673;21965
3425;420;848;3263;5171;11960;14402
3426;251;1046;997;850;5813;56732
3427;241;939;296;75;1317;61938
3428;1231;892;1553;4254;6845;340667
3429;630;508;968;1358;4695;77708
3430;2011;466;2139;2301;5083;164025
3431;1140;772;1392;2914;3408;155870
3432;848;2324;873;5077;3702;68729
3433;848;1727;1389;3415;3835;87672
3434;477;749;686;2605;4230;94265
3435;397;1422;2285;3283;2965;56507
3436;1093;1078;3180;432;3862;68512
3437;646;1119;972;3492;2935;74885
3438;980;449;1232;1787;7663;28761
3439;426;436;1040;764;3441;125107
3440;373;308;1307;1843;5514;63295
3441;641;953;1434;2509;4641;250182
3442;531;1212;786;1261;7235;12430
3443;1811;1095;1746;2094;2150;139776
3444;598;991;968;2981;9027;66781
3445;1046;559;547;4743;4147;58248
3446;859;783;2124;1125;3952;21241
3447;586;1261;2423;5321;3827;45596
3448;647;722;581;2209;3906;16189
3449;290;1268;1301;1354;3429;78593
3450;921;2047;1459;1063;4395;3345
3451;802;715;535;2120;4308;89177
3452;683;808;1579;2008;9432;21385
3453;913;1717;387;1436;1686;248993
3454;872;1508;2441;2640;7689;110341
3455;608;581;1868;8097;8287;44877
3456;413;827;3015;1560;2097;84572
3457;1635;1227;2330;3219;3238;67494
3458;692;1115;803;350;3640;129485
3459;833;872;790;1086;3832;44652
3460;660;1427;2017;9234;7861;354066
3461;599;532;1958;1300;1598;78324
3462;1040;897;1512;5675;10052;83707
3463;207;763;1402;4392;2126;89541
3464;989;1162;1662;2531;7944;56775
3465;367;389;1557;3697;3550;70101
3466;330;843;1332;1625;925;50101
3467;1289;214;1266;1109;1802;80626
3468;280;380;1601;1564;1934;12751
3469;1150;487;725;1888;3492;24587
3470;788;1020;927;2729;5336;32312
3471;826;2202;3567;5647;6418;86539
3472;762;564;2080;230;8776;35008
3473;286;406;1698;5920;5302;5025
3474;545;138;2893;606;552;21843
3475;587;1707;1931;1093;3649;28362
3476;1081;1422;604;1428;10386;82465
3477;505;657;267;954;8474;35569
3478;224;1236;2363;2221;18865;76776
3479;725;810;2245;1892;2173;60017
3480;535;697;4742;1363;4631;93883
3481;1061;815;520;2324;2689;36666
3482;750;502;316;2842;11998;132892
3483;356;1024;886;2853;6886;41332
3484;1239;1258;2409;1788;3538;79408
3485;561;2278;2376;6497;5907;67725
3486;367;969;2159;1770;1103;93867
3487;927;1746;2283;3044;2725;82475
3488;545;987;1727;1744;1746;12397
3489;43;1438;587;2319;5816;95119
3490;725;745;1360;3026;2151;12232
3491;1998;798;1503;1328;3053;2243
3492;556;1642;913;1762;2036;102974
