;EA;EA2;EA3;EA4;EA5;EA10;EA50;EA100
2728;8652;582;1082;26;133;16;176;2
2729;126;90;934;6161;34;50;468;24
2730;187;99;8;3486;2161;60;84;50
2731;2247;41;17;1373;300;680;47;49
2732;111;3207;695;34;15;1667;19;64
2733;237;86;465;2666;67;48;7;36
2734;102;65;99;91;9;16;37;83
2735;4103;1619;2126;1378;72;52;179;32
2736;75;104;48;1410;37;8;156;141
2737;503;3187;1804;67;4;48;44;30
2738;1535;2626;1959;26;97;786;208;18
2739;1205;7448;41;65;2307;54;169;93
2740;261;40;1016;1558;13;12;64;27
2741;4851;2400;4723;3388;1782;2029;19;131
2742;59;9;7673;627;129;73;14;77
2743;207;52;829;0;60;425;7;156
2744;52;528;58;2014;10;41;23;84
2745;97;3320;1839;27;3424;34;159;52
2746;7213;115;4;674;28;14;372;40
2747;6880;34;5435;957;2677;361;159;138
2748;322;6529;2883;4545;21;915;67;13
2749;174;229;7;3;1480;30;18;65
2750;762;2;79;1492;1290;138;191;43
2751;666;110;12;8471;633;67;8;93
2752;22;2730;44;21;20;323;10;115
2753;16032;54;9;21;451;40;59;135
2754;90;1279;6821;467;1825;3343;107;18
2755;156;54;251;5697;7;114;64;64
2756;154;1179;2569;1276;87;468;28;2
2757;1528;62;35;3512;35;2443;302;8
2758;111;8;31;59;32;303;784;17
2759;42;3609;44;6066;49;38;247;8
2760;59;3531;33;30;1238;2373;19;3
2761;72;3386;63;41;1389;61;33;24
2762;4193;107;1;5037;3950;10;198;32
2763;9285;3830;2008;1694;1412;55;13;4
2764;335;7442;3634;32;88;1023;295;107
2765;4662;103;2202;2828;650;2846;145;69
2766;9426;66;42;1140;77;94;196;61
2767;29;2669;2812;85;54;2258;34;136
2768;111;19;34;28;1816;25;41;83
2769;12484;2962;118;561;2262;65;60;327
2770;16044;5032;3720;51;116;64;63;31
2771;18476;1149;24;246;4158;11;168;19
2772;148;3354;128;1345;242;9;14;33
2773;64;2170;1205;1179;105;69;150;31
2774;457;28;74;24;61;1121;19;52
2775;fail;2691;3;2580;34;2372;15;11
2776;9291;51;82;2517;53;109;15;72
2777;122;105;12;16;509;933;115;47
2778;137;2384;93;1932;20;1082;40;4
2779;97;205;497;648;507;14;158;32
2780;114;134;7269;15;1455;875;12;15
2781;90;922;33;108;16;13;107;148
2782;534;114;116;1422;896;483;19;242
2783;149;3295;84;1479;1534;1762;97;181
2784;37;2930;65;445;2624;34;92;28
2785;fail;fail;16;625;3911;3053;38;46
2786;19;1843;93;40;775;367;38;138
2787;2200;1557;1229;81;1930;14;209;40
2788;1197;3419;7375;17;1769;1127;72;27
2789;2079;48;2309;9234;27;124;59;125
2790;173;146;1330;59;5;50;65;159
2791;213;39;95;32;1874;150;64;4
2792;1091;29;1805;79;72;23;293;222
2793;3386;6345;7;2640;549;57;32;19
2794;14108;1903;1800;38;1610;73;138;17
2795;270;10071;13;38;116;187;22;23
2796;63;29;1223;9;1067;82;21;79
2797;101;558;2;1284;8;50;108;28
2798;18;9464;3063;13;3662;519;31;21
2799;125;1128;112;2271;233;4107;229;36
2800;205;6685;2938;48;1915;165;15;56
2801;168;2912;1701;2112;405;443;38;252
2802;11252;80;98;1240;1733;58;81;115
2803;169;8735;2192;47;29;241;67;297
2804;264;10369;17;1941;1209;528;30;20
2805;9537;85;2926;3308;40;52;247;81
2806;138;407;108;1183;37;595;282;84
2807;182;171;98;2251;48;146;179;45
2808;5439;0;38;1957;63;191;28;54
2809;86;4600;108;4216;808;1330;367;9
2810;216;1543;132;3750;45;24;33;15
2811;10431;518;1406;3194;2843;1023;28;18
2812;3224;28;728;52;682;17;373;140
2813;175;63;108;58;2350;1792;21;85
2814;5825;1530;839;15;62;73;245;27
2815;211;4;1442;4051;50;606;17;27
2816;2071;7694;71;164;882;60;75;137
2817;4770;115;1264;43;146;1047;112;13
2818;118;74;59;2032;1865;38;304;16
2819;fail;366;1196;35;935;29;106;190
2820;56;175;195;56;7;805;12;14
2821;172;4914;59;996;77;34;539;138
2822;113;84;5273;137;35;53;109;27
2823;106;34;6462;71;243;656;19;17
2824;183;107;55;104;41;61;35;59
2825;19;8033;5325;37;237;14;0;9
2826;4671;6332;21;26;108;99;210;12
2827;13;18;7221;796;404;29;61;47
2828;1645;4891;22;52;2088;76;310;247
2829;fail;48;81;29;74;26;38;58
2830;8208;2565;1681;804;124;8;258;81
2831;5858;135;1383;99;45;19;299;104
2832;190;61;17;34;74;45;159;101
2833;125;2;93;696;118;11;0;56
2834;380;989;81;5351;1597;211;38;18
2835;11467;114;2533;3918;55;643;5;38
2836;10512;5682;11;390;45;215;23;20
2837;5089;51;3010;375;99;1551;26;115
2838;4161;3660;1386;990;3331;38;310;28
2839;175;4653;4547;61;4934;51;12;6
2840;145;16;112;2902;48;34;32;12
2841;82;4221;1954;96;14;1;274;200
2842;87;45;2439;2566;21;51;63;29
2843;1260;4059;1602;60;325;18;137;5
2844;10140;179;1602;2645;82;56;149;24
2845;271;4721;859;19;956;87;20;127
2846;12729;23;807;7;827;170;39;27
2847;27;210;1388;128;5204;87;59;93
2848;21;5007;614;9;1066;84;21;22
2849;45;75;836;34;17;379;32;13
2850;297;1383;205;148;9;1783;9;3
2851;190;741;8;112;1967;14;152;27
2852;204;42;33;183;35;22;456;82
2853;2653;5406;1208;2211;1848;1637;144;66
2854;9602;2530;129;232;52;579;232;22
2855;9929;6411;1890;42;52;82;14;66
2856;43;1966;33;8;26;2446;58;63
2857;288;2692;130;16;26;23;60;31
2858;11137;8135;75;976;493;437;242;8
2859;167;126;101;42;7334;1083;20;25
2860;12214;2791;71;2637;2101;49;17;127
2861;31;575;67;15;17;32;230;36
2862;48;61;6855;87;66;104;119;144
2863;43;569;52;1034;70;97;30;19
2864;4324;7128;628;604;24;23;134;172
2865;12423;251;2049;134;795;108;30;26
2866;91;493;4331;9366;10;1189;44;121
2867;131;97;11;1703;11;550;4;215
2868;60;23;21;1470;23;497;21;51
2869;14306;3778;145;3224;1463;22;15;22
2870;160;57;206;3800;1184;63;23;31
2871;7659;2594;19;2744;2192;52;186;37
2872;100;53;609;1441;1746;228;6;79
2873;2746;fail;39;2106;751;16;19;56
2874;6842;3501;2296;42;7;39;28;167
2875;100;63;34;5687;106;66;28;191
2876;9274;5795;3150;82;29;50;52;131
2877;2468;85;56;52;1897;416;15;54
2878;100;6969;1691;148;3692;27;221;70
2879;65;1901;63;978;82;794;22;183
2880;2309;37;1303;2706;31;1747;32;8
2881;6613;1829;5363;25;3122;39;21;66
2882;267;12038;2006;110;96;40;456;44
2883;52;13;1618;93;39;26;63;150
2884;255;147;103;82;861;313;16;7
2885;16;58;45;3229;434;63;47;35
2886;5203;69;34;30;195;750;290;56
2887;5961;6977;2415;82;21;1;75;258
2888;4006;7741;80;23;507;9;10;72
2889;1867;29;4466;154;74;369;54;57
2890;2;33;255;16;1022;1062;7;51
2891;45;4694;650;714;187;247;38;12
2892;150;37;6949;8;12;43;99;49
2893;12380;104;652;2597;331;224;287;257
2894;208;49;6817;1932;23;309;337;102
2895;144;17;2507;17;26;59;95;53
2896;3557;92;12;9;34;665;22;38
2897;98;100;145;2027;20;587;27;20
2898;5727;1958;88;41;1573;89;145;28
2899;2257;2390;4546;2485;58;491;289;7
2900;115;21;1045;23;31;74;261;52
2901;168;43;14;2098;957;33;7;22
2902;21;25;61;344;11;17;17;59
2903;206;0;6642;45;2163;22;570;66
2904;211;3166;12;603;3931;15;44;25
2905;4;97;61;947;39;359;28;50
2906;10062;3378;130;94;96;1762;322;26
2907;3661;5828;25;633;3710;29;41;48
2908;31;14;29;48;1201;74;25;150
2909;9;1998;3;2541;65;2295;13;40
2910;16289;1781;21;3212;941;1618;10;71
2911;6295;33;2646;53;5;10;52;26
2912;174;4169;2736;32;103;71;7;130
2913;1283;68;58;1769;19;34;257;62
2914;4016;160;2167;8;2531;216;13;55
2915;419;134;39;2042;5355;39;220;37
2916;2484;51;36;95;69;12;72;79
2917;22;895;19;29;26;1035;177;106
2918;129;77;71;5;848;617;122;23
2919;65;35;3341;1381;16;29;122;13
2920;30;593;113;72;33;1045;382;81
2921;99;3310;3612;792;1801;457;35;44
2922;4727;67;2285;2763;1427;410;338;84
2923;222;1959;99;425;1173;33;48;24
2924;8812;124;26;2245;1353;20;113;3
2925;268;206;1528;14;141;656;26;18
2926;13768;50;123;85;70;4;14;118
2927;306;675;14;478;1294;77;162;61
2928;11;3180;2637;34;552;38;215;135
2929;1571;1253;19;198;2369;34;20;147
2930;6850;6519;5104;2527;564;671;340;121
2931;5057;789;626;3965;1170;68;132;94
2932;54;176;41;105;49;66;82;9
2933;12381;3190;2464;105;45;40;1;77
2934;237;23;14;71;1121;23;108;68
2935;56;3086;27;3730;23;1457;5;43
2936;6;8595;106;1611;816;43;510;6
2937;121;9510;367;13;94;10;62;38
2938;2573;184;952;2844;119;844;44;114
2939;52;3483;106;112;58;1908;25;25
2940;5520;123;14;320;62;23;11;43
2941;152;105;29;68;85;14;74;56
2942;129;9;102;178;293;38;16;43
2943;5602;2012;968;223;339;39;258;6
2944;4605;10234;774;2287;1;11;22;156
2945;93;81;20;325;56;14;44;25
2946;6;4424;56;5;24;72;33;55
2947;fail;67;1336;34;36;13;68;34
2948;fail;7;952;1028;96;46;42;184
2949;215;fail;134;62;157;1751;19;91
2950;171;2892;1594;4647;42;35;34;115
2951;fail;1668;144;868;60;63;17;31
2952;47;117;2851;13;642;25;14;58
2953;201;760;803;614;2509;1389;296;52
2954;163;6432;4265;2441;520;1331;37;134
2955;8150;7927;89;2181;2770;293;17;36
2956;1406;718;1652;67;344;1076;265;36
2957;161;37;54;50;7;316;281;19
2958;118;91;306;92;1275;88;473;72
2959;55;5533;4864;75;94;34;428;82
2960;12902;1476;2765;1798;2143;2210;89;56
2961;8305;1339;3;23;137;41;60;119
2962;64;1077;182;396;1215;37;13;56
2963;3997;1035;130;19;68;584;639;15
2964;116;211;20;1296;88;15;22;86
2965;8775;80;48;95;28;9;11;81
2966;149;28;13;657;6;178;11;49
2967;1595;35;81;81;1370;2786;29;152
2968;50;11019;1819;50;107;343;39;99
2969;12231;89;22;119;1115;1;23;81
2970;234;37;611;2158;812;153;6;46
2971;206;68;1822;227;3814;3085;32;30
2972;20;98;1292;50;26;39;5;18
2973;2718;4306;207;430;644;92;72;0
2974;fail;47;419;1068;27;69;177;58
2975;1926;141;1750;83;1209;58;217;60
2976;81;2416;218;1369;595;1717;112;69
2977;58;62;42;2773;41;2494;58;41
2978;172;1933;19;59;28;217;39;153
2979;98;1953;62;1348;31;10;101;25
2980;103;122;55;7;466;68;303;34
2981;203;133;73;242;13;1551;166;80
2982;9982;3091;122;1093;1144;1386;16;37
2983;2518;100;30;16;10;45;22;21
2984;11927;1156;51;125;1601;85;310;343
2985;68;500;49;37;7;25;11;124
2986;13850;102;66;775;2518;40;13;225
2987;265;84;43;13;10;65;106;21
2988;6595;14;989;50;36;112;0;6
2989;95;108;37;36;38;1790;503;88
2990;133;9927;91;36;24;627;28;57
2991;436;45;28;1772;83;2551;26;62
2992;12843;4517;5370;81;26;298;22;53
2993;2309;61;5096;60;8;14;10;45
2994;105;59;42;3303;75;25;60;34
2995;2414;16;4833;4;1917;50;296;179
2996;792;53;59;139;49;45;23;37
2997;84;3766;811;1021;801;26;206;46
2998;418;681;940;747;1875;9;2;185
2999;9662;1982;1383;21;1365;71;376;82
3000;60;50;121;27;646;19;147;10
3001;180;810;8913;5813;4430;8;478;71
3002;287;89;18;1236;1866;489;26;12
3003;6630;3041;13;784;1164;58;234;136
3004;56;187;612;108;2850;1298;49;149
3005;912;3667;233;2701;65;58;50;75
3006;41;47;56;111;201;424;4;32
3007;7179;6075;106;247;22;528;140;179
3008;fail;18;74;19;1339;102;13;115
3009;5105;4863;1512;6595;26;12;98;41
3010;166;8702;942;0;42;57;14;79
3011;968;4362;2607;49;47;38;30;26
3012;160;5006;3129;2371;159;37;179;7
3013;183;2521;55;70;223;51;4;11
3014;1630;6469;7122;83;3528;1527;555;108
3015;1806;554;111;105;224;252;230;28
3016;14483;15;105;44;3859;14;135;81
3017;48;27;84;177;4052;1;77;22
3018;10164;3003;33;331;230;11;16;20
3019;3600;5181;6;43;21;294;31;52
3020;4001;112;184;1112;10;19;22;36
3021;273;2;899;63;2862;120;252;78
3022;66;91;2761;8;3113;101;10;22
3023;184;3858;1018;364;18;43;50;52
3024;12436;4181;764;9;191;564;10;157
3025;11377;4901;64;803;63;1113;268;49
3026;10566;62;250;116;31;372;43;411
3027;2062;1982;2433;1078;29;18;18;50
3028;29;479;262;18;95;506;57;218
3029;6497;8;3979;3475;360;1164;6;302
3030;16007;26;1460;25;106;12;55;39
3031;4;167;1280;1303;1229;399;80;140
3032;3794;65;85;2022;753;5;11;82
3033;92;1492;971;24;68;71;34;16
3034;51;232;16;80;46;383;48;186
3035;110;3141;1717;17;83;76;28;142
3036;86;77;99;40;944;15;191;96
3037;43;4382;1596;2668;51;535;110;50
3038;6757;144;37;1598;702;633;190;144
3039;4796;1055;12;3151;2540;30;31;143
3040;128;35;74;120;57;2888;70;47
3041;4347;40;10;57;122;27;108;94
3042;16422;6376;59;756;107;675;263;98
3043;2774;105;47;49;1634;36;294;21
3044;104;3413;109;401;1871;17;48;36
3045;9772;158;63;43;20;721;146;19
3046;7135;1923;83;17;1817;4;31;54
3047;14;10530;387;4688;543;397;313;60
3048;16473;1194;87;3706;72;48;11;25
3049;9329;38;4314;4316;26;79;74;40
3050;0;129;3246;76;2164;29;11;147
3051;48;37;39;81;23;24;8;17
3052;877;80;6450;22;27;270;192;31
3053;203;7357;66;2135;99;947;179;19
3054;1398;4249;397;626;128;5;59;20
3055;52;119;1195;3065;839;144;22;60
3056;3740;38;176;91;58;1948;207;75
3057;323;59;111;36;2795;357;94;85
3058;80;8300;58;51;1370;41;41;6
3059;fail;1931;76;26;1823;16;179;14
3060;1460;37;374;17;118;311;62;4
3061;10;15;2650;70;6;29;424;297
3062;218;2502;87;1404;2104;555;130;100
3063;114;115;90;2609;919;37;21;47
3064;203;300;985;13;52;117;256;44
3065;71;42;70;5141;4335;46;5;16
3066;1943;42;19;171;22;3;59;33
3067;17786;104;662;851;120;22;28;5
3068;9655;7170;4388;2508;49;88;17;27
3069;13508;4208;2347;997;106;114;260;215
3070;17;5976;3471;2184;87;205;14;71
3071;16684;71;19;71;42;1557;190;8
3072;61;45;3661;27;48;35;69;9
3073;256;54;105;2133;48;1348;350;118
3074;796;43;25;87;1784;665;24;196
3075;15269;3556;14;3154;18;757;248;134
3076;8231;46;4870;36;996;26;36;35
3077;2529;104;32;103;1301;51;33;218
3078;15;160;27;3374;4429;208;28;34
3079;1776;fail;968;99;787;18;4;146
3080;52;127;106;9;391;16;342;3
3081;7025;96;39;47;178;47;27;27
3082;7015;13202;31;807;1356;25;150;41
3083;5;6336;86;96;21;109;64;42
3084;1481;162;2313;41;2077;373;141;69
3085;4098;41;37;973;523;484;5;26
3086;7748;3834;189;2480;3663;850;16;271
3087;212;50;217;40;75;36;47;81
3088;133;6908;27;1638;2832;1465;15;48
3089;1973;69;25;76;21;24;46;7
3090;3419;4213;102;612;10;899;93;32
3091;7180;9572;2787;2463;15;19;90;154
3092;88;1485;46;14;71;78;21;237
3093;2503;2322;3;86;862;2282;41;210
3094;1752;132;20;3565;371;1;1;56
3095;12525;3946;100;6855;18;930;169;35
3096;107;184;50;23;2082;38;50;13
3097;331;906;35;8;1256;959;20;31
3098;15386;60;216;1552;1950;18;51;88
3099;18252;140;3031;927;486;629;49;17
3100;1011;10955;2223;4;20;23;33;18
3101;309;3314;11;22;2442;38;73;44
3102;78;5;916;1380;396;23;45;37
3103;273;90;42;20;85;2;189;9
3104;12763;110;10334;860;82;903;11;74
3105;89;92;8791;894;52;40;18;46
3106;171;95;29;1412;462;79;16;99
3107;102;141;15;2;22;55;252;40
3108;17700;10;3626;640;1083;5;163;177
3109;17;11;1541;19;1284;475;65;40
3110;109;1712;56;1135;66;97;19;8
3111;1474;140;2629;89;1399;1499;76;52
3112;2320;1676;2050;74;59;27;21;68
3113;20;18;225;1990;1752;110;93;143
3114;81;213;5490;61;50;34;27;122
3115;729;18;82;1567;21;50;111;204
3116;68;435;25;1244;30;1549;28;54
3117;195;2606;51;178;50;39;83;65
3118;fail;106;91;80;1714;1301;10;79
3119;5127;133;5187;78;125;15;6;121
3120;148;129;109;518;12;443;193;14
3121;90;4629;93;41;1373;79;66;76
3122;171;199;1230;754;51;260;5;46
3123;5567;128;22;352;3334;54;290;45
3124;2944;43;331;83;2924;17;54;141
3125;73;9975;682;3546;902;684;18;52
3126;17492;79;671;22;1316;15;269;118
3127;107;7155;69;56;496;6;56;28
3128;160;104;4233;2432;1212;118;24;242
3129;8879;3213;1;7165;40;119;9;23
3130;3821;68;6711;137;31;16;3;99
3131;7892;750;117;106;43;326;11;15
3132;8;2313;178;1;71;1381;4;276
3133;6;128;32;1407;776;29;29;120
3134;4581;141;2121;110;42;90;177;51
3135;11955;1735;92;2940;1460;42;156;25
3136;3434;30;1834;793;80;6;113;22
3137;77;7879;21;45;743;23;23;27
3138;fail;48;91;69;50;54;30;72
3139;155;31;128;21;54;430;87;13
3140;fail;6239;9;431;17;657;384;28
3141;12737;10;1652;57;1282;1078;374;21
3142;106;141;4455;642;2361;35;248;7
3143;17031;2220;6619;140;44;19;99;235
3144;215;6579;3727;25;23;408;53;30
3145;265;4223;4464;3483;30;452;15;61
3146;10389;59;63;2945;80;817;165;75
3147;8560;6841;135;40;22;75;128;19
3148;221;134;1284;61;367;316;192;47
3149;70;11167;35;1551;32;1432;28;14
3150;295;93;74;2434;1370;374;5;173
3151;7788;11;40;10;14;34;70;135
3152;13451;97;99;1022;2;18;258;39
3153;16335;23;17;7269;1770;838;34;11
3154;44;1495;114;2311;1361;86;125;39
3155;320;2215;4666;51;160;19;86;32
3156;12505;2628;63;10;3092;30;8;3
3157;fail;2035;2296;2517;2;659;128;23
3158;229;227;1884;617;1;42;59;19
3159;101;2173;49;380;52;12;1;7
3160;14287;fail;393;1730;29;966;36;36
3161;24;166;23;68;2557;95;103;20
3162;5;63;14;84;156;29;272;65
3163;48;206;88;131;229;48;42;31
3164;83;89;91;152;25;31;32;60
3165;75;207;13;913;95;571;91;54
3166;448;1328;4407;2427;77;0;27;48
3167;352;5639;66;64;5;17;39;384
3168;4602;427;2928;94;3996;70;29;64
3169;7359;6534;1870;68;107;113;26;45
3170;5696;119;5752;37;1141;12;95;104
3171;6276;1020;7;2081;3413;50;162;21
3172;8077;39;4;119;9;568;333;20
3173;8;1863;44;95;44;2833;89;23
3174;178;46;33;6275;2084;380;18;137
3175;10981;108;61;52;10;112;15;34
3176;14363;52;33;31;3160;638;169;16
3177;26;5493;170;47;14;796;59;69
3178;122;5713;58;93;562;742;40;28
3179;16635;117;87;94;1276;894;45;126
3180;41;42;51;10;133;53;31;68
3181;132;56;50;57;71;63;24;7
3182;51;4788;37;7584;1408;51;128;63
3183;6988;6;15;90;36;24;19;57
3184;10541;1696;3330;364;723;58;50;25
3185;12757;110;5470;5685;27;536;27;13
3186;15244;4504;100;2549;1235;20;368;35
3187;299;89;14;33;921;365;27;129
3188;4281;365;1337;126;486;31;23;24
3189;335;2814;19;2964;1198;42;62;52
3190;129;111;1722;437;21;90;38;26
3191;66;322;139;9;71;12;14;19
3192;60;10845;459;14;1017;303;70;63
3193;76;232;18;35;1469;99;47;109
3194;153;15;1460;1682;2940;938;64;14
3195;76;34;3662;1541;7;10;33;204
3196;13326;7645;63;4295;47;2294;33;25
3197;18;102;4810;2837;2709;2004;128;8
3198;1624;6526;10;43;80;42;25;5
3199;132;5774;13;5343;143;443;23;169
3200;13077;28;705;227;40;13;25;32
3201;10241;85;2254;46;1304;338;271;99
3202;0;56;10706;63;106;365;47;13
3203;57;fail;26;5307;50;418;52;42
3204;5131;77;80;76;458;18;138;23
3205;119;49;70;1108;859;279;65;84
3206;205;288;832;50;67;25;17;38
3207;8;85;14;8;567;569;309;34
3208;6072;1271;9825;52;15;182;4;47
3209;66;21;192;1773;24;36;17;52
3210;307;5846;14;306;29;1421;27;126
3211;24;2858;62;864;494;221;40;61
3212;16;1580;18;1323;45;1613;449;43
3213;7950;145;1855;4243;1671;1672;9;9
3214;104;26;170;68;30;53;61;15
3215;2208;3446;193;1361;102;1165;169;20
3216;549;129;1096;37;10;52;22;11
3217;187;4704;3751;126;1561;17;81;8
3218;225;110;169;76;323;8;257;77
3219;57;1895;4724;2704;1814;151;172;128
3220;17474;75;28;117;47;1723;22;34
3221;11;125;2216;1460;59;29;44;12
3222;3044;138;1656;640;431;1274;254;42
3223;327;129;61;106;3713;803;256;218
3224;1198;31;4102;1746;1025;178;0;137
3225;63;1585;22;118;1951;201;69;71
3226;17203;811;35;4580;43;9;25;14
3227;14807;5360;1923;163;4694;370;33;64
3228;214;5;92;621;4357;30;19;44
3229;14;5226;1350;18;2746;55;290;137
3230;3009;7606;122;104;532;0;35;32
3231;46;194;140;42;1255;9;29;56
3232;220;1344;99;1078;371;515;39;10
3233;97;3;151;2470;49;1775;40;11
3234;5855;1;10729;61;237;449;74;123
3235;9;133;33;66;106;1263;244;50
3236;4206;32;2571;252;661;17;10;76
3237;136;119;9;3;792;366;107;35
3238;82;3949;15;4185;3128;34;52;40
3239;4257;77;908;14;64;236;428;53
3240;160;246;18;29;43;112;713;76
3241;133;5567;1505;7380;82;854;33;141
3242;97;2050;1421;1221;290;1488;25;83
3243;259;10377;1428;1532;92;565;114;62
3244;1461;5366;48;3882;2269;1111;45;107
3245;49;2982;575;111;1647;618;2;14
3246;2617;9715;5;974;45;528;7;138
3247;12769;24;109;2067;141;1805;43;22
3248;10150;81;44;68;3260;1288;14;73
3249;32;5231;7244;56;20;60;23;23
3250;10195;9573;1092;10;141;170;180;64
3251;3648;204;84;540;23;1205;45;67
3252;17661;838;321;2222;35;504;49;18
3253;146;7232;97;5052;18;792;6;5
3254;3336;1606;1478;18;258;21;25;52
3255;97;119;181;1501;698;32;222;89
3256;302;2296;824;127;159;20;31;63
3257;9;10502;399;104;81;28;26;397
3258;45;40;28;41;2114;24;129;38
3259;2880;103;113;1625;28;38;38;43
3260;188;119;2295;102;882;61;210;28
3261;3119;53;613;54;2697;2170;221;269
3262;166;6;82;8;24;117;577;147
3263;50;12717;2728;3748;64;1106;26;39
3264;239;6546;107;32;58;38;344;106
3265;393;16;795;579;838;29;137;82
3266;86;43;111;59;6;298;32;37
3267;10;42;25;3432;1824;1413;13;83
3268;9089;88;1041;21;28;3637;60;46
3269;2667;9952;1434;30;37;347;132;55
3270;215;2041;6129;71;204;810;113;204
3271;12267;33;1220;684;2551;559;62;33
3272;94;142;121;94;514;100;360;196
3273;fail;208;89;3116;4024;795;63;7
3274;210;40;47;2456;26;487;91;9
3275;137;32;4314;3314;19;1713;71;83
3276;362;12351;4;24;1434;485;400;27
3277;70;1115;54;29;19;156;60;26
3278;7666;39;1212;958;389;733;264;15
3279;7347;18;3229;3585;33;512;11;22
3280;4014;69;1080;4;33;27;20;27
3281;3832;88;12;42;867;203;197;121
3282;fail;89;3121;104;3097;11;11;116
3283;179;4501;235;2397;30;25;65;3
3284;5061;12;1412;1746;49;224;63;213
3285;346;4977;78;77;2951;26;25;46
3286;23;29;15;2222;20;204;17;18
3287;5903;381;3941;31;20;465;27;105
3288;5552;84;2389;84;57;1124;42;59
3289;82;10;255;2316;94;222;6;41
3290;235;23;89;89;760;198;143;24
3291;3371;3686;40;81;1714;54;146;64
3292;10903;58;45;3669;31;8;107;141
3293;23;94;628;589;69;1226;53;45
3294;24;90;26;1165;101;708;17;53
3295;748;44;52;1500;2;66;118;36
3296;4;2222;118;2668;103;53;170;25
3297;186;75;71;33;2605;1425;19;49
3298;70;143;5079;176;352;38;3;85
3299;8752;232;145;120;3273;18;264;159
3300;255;9447;748;84;52;171;11;45
3301;4596;5506;50;18;736;61;16;85
3302;3281;6;243;2327;35;48;15;162
3303;126;1823;130;1859;1890;1663;24;43
3304;63;2165;4;101;577;46;409;89
3305;274;18;33;13;322;1230;118;33
3306;fail;62;5255;1506;8;555;99;22
3307;170;77;17;38;557;501;38;18
3308;7660;320;45;560;416;436;335;48
3309;85;36;2249;1924;2190;13;17;16
3310;1267;5385;1061;56;76;21;78;47
3311;39;106;11;460;34;699;104;23
3312;10892;3604;101;660;1019;43;291;89
3313;fail;4211;30;21;32;26;40;13
3314;11176;32;121;22;71;332;16;88
3315;234;5817;17;1301;108;33;557;163
3316;1;4476;473;88;3866;15;66;108
3317;220;1386;29;39;63;1662;11;321
3318;2714;892;8;51;1275;50;33;353
3319;2021;3876;67;1386;595;370;12;104
3320;6281;64;3424;21;49;1146;365;32
3321;0;11458;457;4040;41;27;56;74
3322;219;8515;74;1894;1353;82;16;45
3323;168;7285;96;6513;1832;840;196;46
3324;107;122;1567;1477;54;978;78;17
3325;67;2715;885;85;102;381;8;34
3326;183;6124;559;5648;70;53;38;28
3327;5960;99;52;20;76;33;46;116
3328;0;43;2208;36;474;64;343;254
3329;2261;121;965;662;1436;11;44;251
3330;2009;9507;5;1096;26;31;2;2
3331;5;117;604;3615;64;10;660;41
3332;1493;2760;127;1464;2327;92;137;137
3333;6869;89;150;25;123;21;203;26
3334;12176;572;111;98;8;9;381;43
3335;412;1550;106;15;22;15;17;26
3336;56;680;3922;4074;828;1018;253;60
3337;213;1782;438;42;47;99;70;8
3338;3037;22;100;45;237;1037;23;78
3339;221;12693;40;97;69;61;103;154
3340;16;3032;103;28;3;278;64;38
3341;148;35;2382;4246;1622;6;317;144
3342;11;3401;40;162;1922;14;55;72
3343;179;93;149;874;669;3;134;48
3344;1;11599;31;14;42;409;7;55
3345;2162;197;883;802;71;114;6;3
3346;533;961;86;3414;356;877;366;28
3347;10907;69;1;73;24;1763;149;42
3348;1892;1386;17;1860;61;6;234;11
3349;238;106;129;103;19;21;154;50
3350;397;8;47;86;2608;991;23;68
3351;218;733;1631;6845;4813;13;21;114
3352;57;71;46;2157;51;1694;197;29
3353;9162;2682;2230;78;4703;9;378;42
3354;1138;2619;1484;76;5;59;100;61
