;RLS;EA;pmut3.25
6021;94174;216300;137084
6022;106130;265222;148761
6023;107030;432407;148275
6024;83633;172436;136262
6025;104410;226544;179689
6026;101805;251351;148135
6027;80659;218720;148601
6028;87701;230469;141047
6029;97449;226107;134472
6030;92593;226175;215704
6031;83891;205483;179143
6032;84093;214400;122742
6033;79671;232199;155487
6034;85974;198396;127780
6035;121903;297026;139896
6036;114697;189522;136592
6037;78938;216001;150903
6038;86198;233806;135150
6039;84222;210382;179502
6040;73189;307675;190774
6041;79299;218956;153655
6042;82968;216786;185214
6043;132542;256945;116288
6044;94109;208037;140571
6045;83420;195809;119606
6046;86482;215048;103552
6047;105372;186127;138816
6048;85658;244541;151027
6049;87772;168509;174626
6050;72454;223490;129097
6051;78250;210080;128771
6052;93975;266286;140162
6053;87483;249122;132886
6054;85853;270983;125880
6055;103012;193278;122504
6056;107440;215177;152537
6057;82225;260133;111564
6058;115032;222964;121907
6059;86070;298855;139597
6060;73105;232218;147310
6061;87034;212208;126619
6062;91207;239037;153562
6063;91433;247872;132416
6064;114501;359494;173995
6065;73890;191660;151975
6066;79268;207573;138657
6067;88531;223629;177486
6068;83540;236755;138407
6069;82997;240578;134150
6070;91686;183810;185740
6071;77065;192122;136979
6072;92353;216675;157814
6073;86103;237205;154965
6074;134629;224913;134627
6075;86866;206006;127505
6076;84343;232470;134401
6077;93673;208602;131133
6078;78090;252646;164780
6079;86157;227488;156460
6080;80291;248709;131229
6081;86933;239436;145765
6082;88645;270994;172587
6083;83533;282469;129229
6084;78150;205248;110585
6085;86317;293887;163255
6086;96022;238656;133373
6087;90136;248275;124765
6088;86686;215789;163002
6089;92029;216443;110215
6090;103389;220069;124974
6091;82430;185364;131618
6092;91824;218978;126732
6093;76810;272009;136355
6094;79574;280202;112312
6095;80743;202977;134084
6096;81717;207112;143804
6097;81857;269267;115555
6098;68670;192413;122991
6099;80083;224397;124349
6100;96592;213628;114899
6101;86269;198811;125820
6102;97479;285449;135327
6103;97094;233693;129204
6104;78964;207174;124002
6105;83286;207196;118844
6106;88880;182763;123406
6107;81705;249119;146492
6108;88848;192890;158679
6109;88393;261765;132232
6110;98333;200210;125796
6111;115445;208011;124489
6112;116320;207631;133718
6113;84496;245843;144177
6114;77917;257834;138464
6115;94337;242927;131243
6116;81755;232768;148131
6117;119787;164095;142799
6118;98300;170938;109528
6119;122188;189331;129795
6120;87300;229609;112699
6121;91379;252635;112039
6122;80253;238047;188680
6123;87031;169733;161502
6124;115024;189741;162899
6125;83453;282738;142983
6126;71553;205643;144851
6127;89266;217727;135005
6128;85487;178742;166443
6129;79798;216839;122028
6130;92785;214599;122885
6131;79409;256659;146927
6132;74932;229089;159334
6133;86779;188315;126060
6134;82673;223389;178590
6135;81312;234739;136204
6136;90462;203684;156466
6137;80197;278952;139157
6138;91534;219045;123615
6139;82682;207496;127717
6140;90425;198440;138980
6141;81666;293074;174113
6142;67439;290880;134076
6143;81444;186218;129793
6144;87297;172158;119758
6145;134293;254269;163137
6146;110909;194138;143568
6147;145164;270151;107378
6148;94948;227573;139919
6149;123024;260939;119362
6150;82593;287022;140760
6151;91939;216580;162510
6152;96193;208581;115643
6153;105103;219271;121799
6154;90398;197659;186015
6155;80840;262095;129943
6156;134163;223784;126724
6157;96748;221965;135071
6158;91392;208273;134081
6159;82974;260136;124771
6160;104518;239115;139031
6161;95414;231834;135507
6162;83485;189929;160659
6163;84587;248883;135617
6164;99065;217274;150390
6165;82604;184064;146339
6166;89380;242813;163992
6167;85772;197114;147084
6168;87595;196564;126286
6169;74888;287342;161769
6170;74338;230761;170384
6171;103762;233431;124125
6172;89610;211114;129048
6173;76892;198898;147528
6174;85406;247056;141327
6175;128771;240940;134045
6176;84722;198605;149075
6177;100102;212688;129068
6178;97453;210997;135081
6179;81744;197574;161837
6180;75614;211009;146234
6181;75314;271883;138894
6182;84737;241648;128721
6183;80270;233631;115402
6184;84238;268193;123206
6185;84650;205232;145362
6186;108519;207568;132960
6187;99289;202200;158179
6188;78609;310611;163999
6189;81441;298366;163171
6190;87735;193506;136548
6191;77153;202442;149441
6192;116354;246477;121893
6193;90153;268484;141654
6194;87020;270088;156212
6195;74985;229864;144027
6196;98124;219521;182220
6197;82450;221721;125740
6198;78015;267053;124172
6199;68851;242031;138539
6200;91662;213785;134565
6201;110104;293971;158479
6202;101884;252707;134518
6203;98751;285092;133361
6204;91008;201079;157829
6205;80567;281416;157909
6206;114449;227986;152697
6207;85305;196459;178014
6208;88187;219237;143754
6209;96892;320638;182463
6210;84071;228982;139043
6211;94960;215314;117943
6212;110130;217679;160739
6213;97206;214341;126203
6214;75301;201999;115594
6215;78059;210975;126643
6216;78533;193778;127241
6217;78338;250259;189531
6218;107414;236277;145550
6219;74091;266261;135533
6220;84303;227868;173590
6221;97180;244430;161639
6222;86328;189439;135068
6223;85540;203633;152264
6224;91855;198847;145158
6225;97243;229447;132668
6226;72214;206561;186679
6227;80053;226795;135482
6228;82792;214465;128054
6229;74135;201294;114374
6230;94313;258732;129621
6231;86453;288046;147868
6232;104913;228501;142605
6233;88231;193052;150196
6234;101167;206479;160949
6235;85608;214874;128532
6236;83802;202985;132233
6237;82690;191499;114884
6238;97874;293458;141825
6239;89817;185156;104612
6240;73291;212271;134021
6241;93108;206019;132084
6242;78716;246717;157524
6243;86667;187732;119083
6244;80645;205004;158312
6245;77720;229439;175165
6246;82929;268072;139332
6247;75157;208175;146977
6248;108856;235586;144629
6249;88654;254584;185539
6250;77876;270415;170669
6251;102462;184077;126948
6252;84335;267811;138742
6253;79804;233269;200629
6254;92769;263593;126768
6255;88884;256204;144975
6256;79063;262631;131994
6257;87462;191410;152274
6258;84753;219776;154077
6259;86401;216911;141149
6260;103856;267920;131095
6261;77585;277769;159434
6262;110742;271771;121494
6263;73962;232574;163426
6264;78944;193201;123770
6265;99120;212164;122955
6266;79905;211323;116220
6267;91392;214842;119763
6268;84302;253760;169427
6269;81556;230374;122339
6270;112315;272144;143645
6271;89763;202231;139151
6272;86984;256380;153202
6273;106055;258282;150765
6274;90399;231997;138900
6275;92223;252612;125677
6276;91446;195512;122642
6277;79525;208504;141421
6278;99002;166164;151130
6279;95689;317960;181830
6280;86937;235067;135682
6281;77486;243739;150354
6282;101926;235222;143252
6283;91976;185440;201421
6284;103172;239817;102301
6285;76877;195303;124583
6286;130995;207529;138014
6287;80403;268350;130241
6288;96713;223366;150817
6289;79080;219123;135847
6290;102426;214135;130408
6291;100139;274905;133021
6292;86883;233776;147396
6293;105429;268423;130336
6294;102742;245791;147753
6295;99584;264686;161647
6296;83450;236771;191966
6297;89329;203343;127982
6298;100289;262487;139434
6299;101707;203956;137631
6300;83343;206590;132878
6301;114975;189146;138929
6302;84729;188974;127117
6303;90620;236909;159894
6304;78783;213781;134198
6305;76269;205827;147031
6306;86897;201261;142637
6307;97036;226200;142085
6308;85847;229732;131312
6309;103906;223415;142107
6310;82128;274201;111454
6311;136416;205478;148319
6312;89018;205770;154364
6313;82094;229981;119137
6314;85282;179889;196060
6315;96258;213277;136414
6316;79839;220192;132398
6317;129905;224694;172530
6318;74876;207487;124474
6319;94715;234376;136210
6320;127025;350515;135966
6321;99914;221221;118324
6322;88124;291026;124722
6323;95791;253746;134072
6324;88821;231451;133947
6325;91759;247158;139703
6326;105492;194735;150419
6327;115162;237676;173537
6328;93039;167017;135901
6329;91634;258931;126802
6330;83988;209932;156182
6331;73547;191486;120152
6332;73949;258469;170916
6333;86680;276969;128953
6334;93567;199494;167597
6335;97043;206619;148293
6336;89691;236846;173239
6337;77405;285244;168945
6338;106884;201643;160337
6339;108503;230363;121429
6340;82539;249455;165731
6341;74161;228508;126142
6342;95062;283447;139184
6343;114304;200475;129204
6344;88590;234497;122425
6345;75506;255518;146592
6346;91903;214525;146915
6347;128624;224580;121472
6348;80760;234925;131289
6349;84886;246081;141529
6350;94103;235398;146765
6351;87473;208052;118389
6352;83217;206203;137454
6353;131168;245685;148659
6354;89351;198757;117299
6355;111800;239290;119270
6356;140243;201142;127293
6357;82823;212867;130196
6358;81217;226188;129443
6359;100866;233199;128242
6360;102997;246589;135709
6361;81520;239747;182029
6362;91709;291902;124705
6363;79983;230754;111780
6364;81071;232539;173787
6365;78262;229980;118902
6366;81012;196149;148270
6367;79937;204211;132661
6368;87372;239649;134327
6369;92290;180143;174656
6370;92014;241911;132744
6371;94008;275461;136318
6372;77799;255660;167664
6373;90781;200840;131967
6374;102707;330336;147492
6375;107727;219939;143317
6376;95057;221175;121662
6377;98108;219124;184114
6378;94998;245203;166076
6379;86361;206958;113594
6380;97561;223381;136077
6381;86269;258489;128819
6382;73647;249343;147194
6383;96481;231364;120244
6384;95442;249189;123426
6385;86550;237553;136962
6386;86637;249356;137517
6387;76017;262811;142266
6388;92771;198598;108417
6389;80123;232336;148682
6390;102499;281522;107552
6391;104751;223702;168277
6392;89407;229027;125771
6393;78060;229737;117742
6394;85363;250496;229734
6395;82553;244811;156240
6396;102060;222767;128495
6397;73382;291418;133890
6398;74942;221480;148964
6399;100930;215142;125766
6400;98181;198022;138849
6401;92535;187878;160720
6402;92826;220766;149106
6403;90417;203509;142602
6404;86987;268737;142735
6405;90608;238900;148788
6406;94010;257752;115737
6407;91276;250797;131618
6408;97296;203736;215882
6409;83364;315108;162783
6410;103008;162029;183521
6411;92371;238288;138400
6412;97386;260762;126933
6413;110190;227517;145470
6414;89020;225197;124926
6415;81483;237443;132416
6416;85818;193502;139037
6417;85532;227859;150531
6418;81665;195241;143209
6419;118924;196019;155577
6420;90910;230141;121280
6421;92869;287133;148383
6422;130333;261347;143386
6423;141329;233012;151670
6424;87145;346090;130351
6425;81107;222231;168315
6426;93439;216354;167655
6427;91117;230676;139506
6428;77483;217300;125423
6429;90602;207001;205310
6430;109497;237247;132295
6431;83152;232306;141178
6432;93202;198187;100594
6433;79938;230366;120125
6434;83457;228528;138534
6435;89475;198379;156554
6436;78930;205783;136457
6437;94743;230576;121503
6438;113484;220128;131512
6439;80135;234097;132637
6440;89805;257032;146167
6441;73137;203091;160151
6442;95289;179313;133193
6443;88999;205610;141110
6444;84520;207297;130802
6445;90161;262170;171152
6446;107798;273629;145984
6447;77443;245427;139276
6448;94472;198532;160710
6449;78295;250383;138235
6450;90983;234408;138381
6451;118955;223491;186572
6452;87661;245696;127842
6453;102672;211274;141523
6454;99223;238699;128503
6455;91770;222004;123660
6456;84103;244112;157376
6457;82546;216901;170697
6458;75845;202938;124501
6459;117467;209986;156620
6460;78900;221077;153284
6461;73378;211840;147532
6462;101286;283552;188228
6463;75835;196705;158594
6464;70658;223014;154880
6465;96224;173711;144782
6466;94328;234709;149597
6467;76974;198957;130262
6468;84119;221712;176943
6469;83172;166224;124472
6470;105914;211695;124890
6471;79230;228067;121554
6472;88935;212204;139012
6473;80469;269099;133766
6474;97020;208172;150975
6475;81649;294104;160513
6476;91285;269178;193267
6477;117610;221667;133927
6478;81122;237525;171896
6479;69011;203259;121627
6480;81523;238342;119431
6481;108744;214946;143648
6482;84676;201375;171224
6483;95722;261025;134033
6484;118920;199289;119086
6485;92942;240743;152373
6486;104336;158420;142667
6487;77966;255159;172134
6488;93885;221436;152955
6489;94282;224024;136167
6490;94439;214431;132459
6491;118580;196582;120102
6492;92043;189141;126898
6493;76824;275151;135482
6494;79700;249516;134881
6495;89758;242157;153048
6496;119168;195446;132402
6497;103902;221641;154122
6498;95916;264730;138789
6499;94548;201813;139723
6500;82793;219620;156415
6501;72677;250663;106237
6502;86010;214870;113659
6503;116340;225451;203544
6504;116887;203245;138853
6505;75880;205742;124856
6506;77904;192423;148045
6507;117877;226224;141949
6508;92991;202154;183485
6509;94054;307417;126952
6510;72186;203507;123387
6511;92211;185771;130366
6512;91280;280778;197229
6513;93711;191142;104934
6514;110377;222260;117733
6515;110919;280176;122316
6516;84744;205650;162576
6517;80135;253193;161933
6518;80493;186631;151818
6519;91618;191045;125410
6520;99097;214387;143919
6521;99369;203640;130880
6522;79126;199648;117597
6523;80434;182527;193936
6524;97132;196828;174879
6525;103203;318194;209564
6526;85962;195930;121469
6527;116421;215716;121018
6528;83935;185913;122840
6529;89213;214109;166518
6530;93138;263807;168820
6531;111096;212270;141833
6532;72839;283241;123049
6533;75856;207001;139193
6534;80891;203016;117829
6535;79395;210138;167136
6536;103427;181223;243649
6537;72129;270795;122316
6538;100379;242416;146187
6539;111283;218340;126265
6540;83278;221911;156191
6541;90845;183968;120888
6542;71196;260173;141300
6543;108745;191385;125285
6544;96972;303408;150534
6545;107172;215985;160211
6546;96120;268120;122966
6547;92069;246115;159003
6548;90187;220208;115244
6549;94727;233207;161384
6550;83634;240808;124466
6551;100451;253163;162939
6552;90245;279701;115634
6553;86315;180903;131963
6554;76200;213147;180737
6555;83502;229893;150875
6556;83313;234161;163060
6557;105100;198728;152127
6558;87297;224476;136158
6559;99614;205825;145409
6560;93301;209471;188481
6561;84646;187282;108759
6562;124520;356740;116807
6563;102212;270026;168825
6564;94964;231186;129595
6565;100090;234262;158762
6566;96241;185449;124597
6567;150255;232857;151957
6568;95136;268386;167189
6569;89923;238355;119229
6570;97765;195670;140232
6571;85603;325090;118991
6572;111373;286346;159830
6573;82196;196671;133511
6574;82920;198079;107683
6575;88149;218451;137507
6576;111696;185911;157401
6577;75620;233050;136722
6578;89675;190848;126048
6579;95709;240354;139646
6580;92519;210299;194820
6581;90368;226547;139297
6582;95052;220786;119993
6583;100802;256666;119701
6584;88488;214604;140106
6585;107140;198004;138105
6586;83919;181502;144054
6587;99000;227967;169021
6588;88218;232491;123980
6589;84259;205900;142994
6590;93770;209246;108586
6591;89984;306646;177315
6592;101687;286143;133525
6593;82987;225715;195658
6594;109622;223110;133065
6595;100652;211063;100601
6596;86626;280532;143525
6597;83543;263651;151105
6598;94268;233310;156433
6599;84252;257631;131710
6600;71795;207151;182269
6601;97381;262808;135318
6602;99692;326866;179471
6603;91476;212170;108782
6604;96214;228548;149771
6605;88043;271669;138890
6606;90712;215859;146225
6607;92447;215617;124093
6608;98029;245653;144751
6609;93272;225418;156758
6610;76802;243272;140068
6611;89814;205488;153303
6612;86970;329767;166099
6613;111080;236007;163469
6614;83234;306342;150875
6615;109033;202335;141037
6616;107077;229352;162266
6617;125791;184721;124107
6618;82289;317293;118744
6619;75067;191047;134100
6620;91719;214113;147109
6621;117234;219718;128152
6622;91977;188622;120862
6623;106037;191415;127069
6624;84482;240110;141978
6625;78753;246136;167615
6626;101995;237488;150420
6627;79826;187908;193010
6628;89852;226782;157802
6629;79839;260964;117936
6630;96422;202268;142126
6631;124221;194409;128698
6632;76290;225397;126514
6633;83335;191532;132470
6634;78843;234409;114422
6635;99017;367063;142167
6636;93392;347626;126783
6637;85199;242047;184244
6638;120938;202584;111541
6639;87380;214468;187847
6640;105277;266639;152302
6641;79312;283553;131313
